order,name,label,parent,codesystem,code,ontologyTermURI,definition
,Child-parent relationships,d7601. Child-parent relationships,,ICF,d7601,http://who.int/icf#d7601,Child-parent relationships
,Parent-child relationships,d7600. Parent-child relationships,,ICF,d7600,http://who.int/icf#d7600,Parent-child relationships
,Global mental functions,b110-b139. Global mental functions,,ICF,b110-b139,http://who.int/icf#b110-b139,Global mental functions
,Alternative vocalization functions  unspecified,"b3409. Alternative vocalization functions, unspecified",,ICF,b3409,http://who.int/icf#b3409,"Alternative vocalization functions, unspecified"
,Alternative vocalization functions  other specified,"b3408. Alternative vocalization functions, other specified",,ICF,b3408,http://who.int/icf#b3408,"Alternative vocalization functions, other specified"
,Taking care of animals,d6506. Taking care of animals,,ICF,d6506,http://who.int/icf#d6506,Taking care of animals
,Caring for household objects  unspecified,"d6509. Caring for household objects, unspecified",,ICF,d6509,http://who.int/icf#d6509,"Caring for household objects, unspecified"
,Caring for household objects  specified,"d6508. Caring for household objects, specified",,ICF,d6508,http://who.int/icf#d6508,"Caring for household objects, specified"
,Other functions of the skin,b830. Other functions of the skin,,ICF,b830,http://who.int/icf#b830,Other functions of the skin
,Maintaining vehicles,d6503. Maintaining vehicles,,ICF,d6503,http://who.int/icf#d6503,Maintaining vehicles
,Maintaining domestic appliances,d6502. Maintaining domestic appliances,,ICF,d6502,http://who.int/icf#d6502,Maintaining domestic appliances
,Taking care of plants  indoors and outdoors,"d6505. Taking care of plants, indoors and outdoors",,ICF,d6505,http://who.int/icf#d6505,"Taking care of plants, indoors and outdoors"
,Maintaining assistive devices,d6504. Maintaining assistive devices,,ICF,d6504,http://who.int/icf#d6504,Maintaining assistive devices
,Making a range of sounds,b3401. Making a range of sounds,,ICF,b3401,http://who.int/icf#b3401,Making a range of sounds
,Production of notes,b3400. Production of notes,,ICF,b3400,http://who.int/icf#b3400,Production of notes
,Functions of the joints and bones,b710-b729. Functions of the joints and bones,,ICF,b710-b729,http://who.int/icf#b710-b729,Functions of the joints and bones
,Maintaining dwelling and furnishings,d6501. Maintaining dwelling and furnishings,,ICF,d6501,http://who.int/icf#d6501,Maintaining dwelling and furnishings
,Making and repairing clothes,d6500. Making and repairing clothes,,ICF,d6500,http://who.int/icf#d6500,Making and repairing clothes
,Moving around  unspecified,"d4559. Moving around, unspecified",,ICF,d4559,http://who.int/icf#d4559,"Moving around, unspecified"
,Non-specific immune response,b43501. Non-specific immune response,,ICF,b43501,http://who.int/icf#b43501,Non-specific immune response
,Mental functions of language  unspecified,"b1679. Mental functions of language, unspecified",,ICF,b1679,http://who.int/icf#b1679,"Mental functions of language, unspecified"
,Specific immune response,b43500. Specific immune response,,ICF,b43500,http://who.int/icf#b43500,Specific immune response
,Fat metabolism,b5403. Fat metabolism,,ICF,b5403,http://who.int/icf#b5403,Fat metabolism
,Dressing  other specified,"d5408. Dressing, other specified",,ICF,d5408,http://who.int/icf#d5408,"Dressing, other specified"
,Dressing  unspecified,"d5409. Dressing, unspecified",,ICF,d5409,http://who.int/icf#d5409,"Dressing, unspecified"
,Reception of language,b1670. Reception of language,,ICF,b1670,http://who.int/icf#b1670,Reception of language
,Putting on footwear,d5402. Putting on footwear,,ICF,d5402,http://who.int/icf#d5402,Putting on footwear
,Mental functions of language  other specified,"b1678. Mental functions of language, other specified",,ICF,b1678,http://who.int/icf#b1678,"Mental functions of language, other specified"
,Taking off footwear,d5403. Taking off footwear,,ICF,d5403,http://who.int/icf#d5403,Taking off footwear
,Choosing appropriate clothing,d5404. Choosing appropriate clothing,,ICF,d5404,http://who.int/icf#d5404,Choosing appropriate clothing
,Moving around  other specified,"d4558. Moving around, other specified",,ICF,d4558,http://who.int/icf#d4558,"Moving around, other specified"
,Climbing,d4551. Climbing,,ICF,d4551,http://who.int/icf#d4551,Climbing
,Immune response  unspecified,"b43509. Immune response, unspecified",,ICF,b43509,http://who.int/icf#b43509,"Immune response, unspecified"
,Running,d4552. Running,,ICF,d4552,http://who.int/icf#d4552,Running
,Expression of language,b1671. Expression of language,,ICF,b1671,http://who.int/icf#b1671,Expression of language
,Immune response  other specified,"b43508. Immune response, other specified",,ICF,b43508,http://who.int/icf#b43508,"Immune response, other specified"
,Jumping,d4553. Jumping,,ICF,d4553,http://who.int/icf#d4553,Jumping
,Putting on clothes,d5400. Putting on clothes,,ICF,d5400,http://who.int/icf#d5400,Putting on clothes
,Integrative language functions,b1672. Integrative language functions,,ICF,b1672,http://who.int/icf#b1672,Integrative language functions
,Swimming,d4554. Swimming,,ICF,d4554,http://who.int/icf#d4554,Swimming
,Taking off clothes,d5401. Taking off clothes,,ICF,d5401,http://who.int/icf#d5401,Taking off clothes
,Memory functions  other specified,"b1448. Memory functions, other specified",,ICF,b1448,http://who.int/icf#b1448,"Memory functions, other specified"
,Lifting and carrying  other specified,"d4308. Lifting and carrying, other specified",,ICF,d4308,http://who.int/icf#d4308,"Lifting and carrying, other specified"
,Memory functions  unspecified,"b1449. Memory functions, unspecified",,ICF,b1449,http://who.int/icf#b1449,"Memory functions, unspecified"
,Lifting and carrying  unspecified,"d4309. Lifting and carrying, unspecified",,ICF,d4309,http://who.int/icf#d4309,"Lifting and carrying, unspecified"
,Communicating - producing,d330-d349. Communicating - producing,,ICF,d330-d349,http://who.int/icf#d330-d349,Communicating - producing
,Carrying in the arms,d4302. Carrying in the arms,,ICF,d4302,http://who.int/icf#d4302,Carrying in the arms
,Learning and applying knowledge  other specified,"d198. Learning and applying knowledge, other specified",,ICF,d198,http://who.int/icf#d198,"Learning and applying knowledge, other specified"
,Carrying on shoulders  hip and back,"d4303. Carrying on shoulders, hip and back",,ICF,d4303,http://who.int/icf#d4303,"Carrying on shoulders, hip and back"
,Learning and applying knowledge  unspecified,"d199. Learning and applying knowledge, unspecified",,ICF,d199,http://who.int/icf#d199,"Learning and applying knowledge, unspecified"
,Communicating - receiving,d310-d329. Communicating - receiving,,ICF,d310-d329,http://who.int/icf#d310-d329,Communicating - receiving
,Carrying on the head,d4304. Carrying on the head,,ICF,d4304,http://who.int/icf#d4304,Carrying on the head
,Changing and maintaining body position,d410-d429. Changing and maintaining body position,,ICF,d410-d429,http://who.int/icf#d410-d429,Changing and maintaining body position
,Putting down objects,d4305. Putting down objects,,ICF,d4305,http://who.int/icf#d4305,Putting down objects
,Retrieval of memory,b1442. Retrieval of memory,,ICF,b1442,http://who.int/icf#b1442,Retrieval of memory
,Short-term memory,b1440. Short-term memory,,ICF,b1440,http://who.int/icf#b1440,Short-term memory
,Lifting,d4300. Lifting,,ICF,d4300,http://who.int/icf#d4300,Lifting
,Long-term memory,b1441. Long-term memory,,ICF,b1441,http://who.int/icf#b1441,Long-term memory
,Carrying in the hands,d4301. Carrying in the hands,,ICF,d4301,http://who.int/icf#d4301,Carrying in the hands
,Seeing and related functions,b210-b229. Seeing and related functions,,ICF,b210-b229,http://who.int/icf#b210-b229,Seeing and related functions
,Moving around using transportation,d470-d489. Moving around using transportation,,ICF,d470-d489,http://who.int/icf#d470-d489,Moving around using transportation
,Urinary functions,b610-b639. Urinary functions,,ICF,b610-b639,http://who.int/icf#b610-b639,Urinary functions
,Undertaking single tasks  unspecified,"d2109. Undertaking single tasks, unspecified",,ICF,d2109,http://who.int/icf#d2109,"Undertaking single tasks, unspecified"
,Undertaking single tasks  other specified,"d2108. Undertaking single tasks, other specified",,ICF,d2108,http://who.int/icf#d2108,"Undertaking single tasks, other specified"
,Additional functions and sensations of the cardiovascular and respiratory systems,b450-b469. Additional functions and sensations of the cardiovascular and respiratory systems,,ICF,b450-b469,http://who.int/icf#b450-b469,Additional functions and sensations of the cardiovascular and respiratory systems
,Undertaking a complex task,d2101. Undertaking a complex task,,ICF,d2101,http://who.int/icf#d2101,Undertaking a complex task
,Undertaking a simple task,d2100. Undertaking a simple task,,ICF,d2100,http://who.int/icf#d2100,Undertaking a simple task
,Undertaking a single task in a group,d2103. Undertaking a single task in a group,,ICF,d2103,http://who.int/icf#d2103,Undertaking a single task in a group
,Undertaking a single task independently,d2102. Undertaking a single task independently,,ICF,d2102,http://who.int/icf#d2102,Undertaking a single task independently
,Vocational training,d825. Vocational training,,ICF,d825,http://who.int/icf#d825,Vocational training
,Contraction force of ventricular muscles,b4102. Contraction force of ventricular muscles,,ICF,b4102,http://who.int/icf#b4102,Contraction force of ventricular muscles
,Blood supply to the heart,b4103. Blood supply to the heart,,ICF,b4103,http://who.int/icf#b4103,Blood supply to the heart
,Sexual functions,b640. Sexual functions,,ICF,b640,http://who.int/icf#b640,Sexual functions
,Heart functions  other specified,"b4108. Heart functions, other specified",,ICF,b4108,http://who.int/icf#b4108,"Heart functions, other specified"
,Heart functions  unspecified,"b4109. Heart functions, unspecified",,ICF,b4109,http://who.int/icf#b4109,"Heart functions, unspecified"
,Functions of the haematological and immunological systems,b430-b439. Functions of the haematological and immunological systems,,ICF,b430-b439,http://who.int/icf#b430-b439,Functions of the haematological and immunological systems
,School education,d820. School education,,ICF,d820,http://who.int/icf#d820,School education
,Heart rate,b4100. Heart rate,,ICF,b4100,http://who.int/icf#b4100,Heart rate
,Heart rhythm,b4101. Heart rhythm,,ICF,b4101,http://who.int/icf#b4101,Heart rhythm
,Household  tasks,d630-d649. Household  tasks,,ICF,d630-d649,http://who.int/icf#d630-d649,Household  tasks
,Education  other specified and unspecified,"d839. Education, other specified and unspecified",,ICF,d839,http://who.int/icf#d839,"Education, other specified and unspecified"
,Heart functions,b410. Heart functions,,ICF,b410,http://who.int/icf#b410,Heart functions
,Immunological system functions  other specified,"b4358. Immunological system functions, other specified",,ICF,b4358,http://who.int/icf#b4358,"Immunological system functions, other specified"
,Menstruation functions,b650. Menstruation functions,,ICF,b650,http://who.int/icf#b650,Menstruation functions
,Blood vessel functions,b415. Blood vessel functions,,ICF,b415,http://who.int/icf#b415,Blood vessel functions
,Immunological system functions  unspecified,"b4359. Immunological system functions, unspecified",,ICF,b4359,http://who.int/icf#b4359,"Immunological system functions, unspecified"
,Functions of the skin and related structures  unspecified,"b899. Functions of the skin and related structures, unspecified",,ICF,b899,http://who.int/icf#b899,"Functions of the skin and related structures, unspecified"
,Functions of the skin and related structures  other specified,"b898. Functions of the skin and related structures, other specified",,ICF,b898,http://who.int/icf#b898,"Functions of the skin and related structures, other specified"
,Higher education,d830. Higher education,,ICF,d830,http://who.int/icf#d830,Higher education
,Immune response,b4350. Immune response,,ICF,b4350,http://who.int/icf#b4350,Immune response
,Hypersensitivity reactions,b4351. Hypersensitivity reactions,,ICF,b4351,http://who.int/icf#b4351,Hypersensitivity reactions
,Functions of lymphatic vessels,b4352. Functions of lymphatic vessels,,ICF,b4352,http://who.int/icf#b4352,Functions of lymphatic vessels
,Functions of lymph nodes,b4353. Functions of lymph nodes,,ICF,b4353,http://who.int/icf#b4353,Functions of lymph nodes
,Faecal continence,b5253. Faecal continence,,ICF,b5253,http://who.int/icf#b5253,Faecal continence
,Menstruation functions  unspecified,"b6509. Menstruation functions, unspecified",,ICF,b6509,http://who.int/icf#b6509,"Menstruation functions, unspecified"
,Functions of the cardiovascular system  other specified and unspecified,"b429. Functions of the cardiovascular system, other specified and unspecified",,ICF,b429,http://who.int/icf#b429,"Functions of the cardiovascular system, other specified and unspecified"
,Menstruation functions  other specified,"b6508. Menstruation functions, other specified",,ICF,b6508,http://who.int/icf#b6508,"Menstruation functions, other specified"
,Interval between menstruation,b6501. Interval between menstruation,,ICF,b6501,http://who.int/icf#b6501,Interval between menstruation
,Regularity of menstrual cycle,b6500. Regularity of menstrual cycle,,ICF,b6500,http://who.int/icf#b6500,Regularity of menstrual cycle
,Blood pressure functions,b420. Blood pressure functions,,ICF,b420,http://who.int/icf#b420,Blood pressure functions
,Terminating relationships,d7201. Terminating relationships,,ICF,d7201,http://who.int/icf#d7201,Terminating relationships
,Acquiring  keeping and terminating a job,"d845. Acquiring, keeping and terminating a job",,ICF,d845,http://who.int/icf#d845,"Acquiring, keeping and terminating a job"
,Extent of menstrual bleeding,b6502. Extent of menstrual bleeding,,ICF,b6502,http://who.int/icf#b6502,Extent of menstrual bleeding
,Forming relationships,d7200. Forming relationships,,ICF,d7200,http://who.int/icf#d7200,Forming relationships
,Apprenticeship (work preparation),d840. Apprenticeship (work preparation),,ICF,d840,http://who.int/icf#d840,Apprenticeship (work preparation)
,Sleep functions,b134. Sleep functions,,ICF,b134,http://who.int/icf#b134,Sleep functions
,Complex interpersonal interactions  unspecified,"d7209. Complex interpersonal interactions, unspecified",,ICF,d7209,http://who.int/icf#d7209,"Complex interpersonal interactions, unspecified"
,Complex interpersonal interactions  other specified,"d7208. Complex interpersonal interactions, other specified",,ICF,d7208,http://who.int/icf#d7208,"Complex interpersonal interactions, other specified"
,Procreation functions,b660. Procreation functions,,ICF,b660,http://who.int/icf#b660,Procreation functions
,Interacting according to social rules,d7203. Interacting according to social rules,,ICF,d7203,http://who.int/icf#d7203,Interacting according to social rules
,Regulating behaviours within interactions,d7202. Regulating behaviours within interactions,,ICF,d7202,http://who.int/icf#d7202,Regulating behaviours within interactions
,Maintaining social space,d7204. Maintaining social space,,ICF,d7204,http://who.int/icf#d7204,Maintaining social space
,Functions related to the digestive system,b510-b539. Functions related to the digestive system,,ICF,b510-b539,http://who.int/icf#b510-b539,Functions related to the digestive system
,Control of voluntary movement functions  unspecified,"b7609. Control of voluntary movement functions, unspecified",,ICF,b7609,http://who.int/icf#b7609,"Control of voluntary movement functions, unspecified"
,Control of voluntary movement functions  other specified,"b7608. Control of voluntary movement functions, other specified",,ICF,b7608,http://who.int/icf#b7608,"Control of voluntary movement functions, other specified"
,Functions of the haematological and immunological systems  other specified and unspecified,"b439. Functions of the haematological and immunological systems, other specified and unspecified",,ICF,b439,http://who.int/icf#b439,"Functions of the haematological and immunological systems, other specified and unspecified"
,Work and employment  other specified and unspecified,"d859. Work and employment, other specified and unspecified",,ICF,d859,http://who.int/icf#d859,"Work and employment, other specified and unspecified"
,Control of complex voluntary movements,b7601. Control of complex voluntary movements,,ICF,b7601,http://who.int/icf#b7601,Control of complex voluntary movements
,Functions of lachrymal glands,b2153. Functions of lachrymal glands,,ICF,b2153,http://who.int/icf#b2153,Functions of lachrymal glands
,Control of simple voluntary movements,b7600. Control of simple voluntary movements,,ICF,b7600,http://who.int/icf#b7600,Control of simple voluntary movements
,Non-remunerative employment,d855. Non-remunerative employment,,ICF,d855,http://who.int/icf#d855,Non-remunerative employment
,Functions of external muscles of the eye,b2152. Functions of external muscles of the eye,,ICF,b2152,http://who.int/icf#b2152,Functions of external muscles of the eye
,Play,d9200. Play,,ICF,d9200,http://who.int/icf#d9200,Play
,Supportive functions of arm or leg,b7603. Supportive functions of arm or leg,,ICF,b7603,http://who.int/icf#b7603,Supportive functions of arm or leg
,Renting a place to live,d6101. Renting a place to live,,ICF,d6101,http://who.int/icf#d6101,Renting a place to live
,Functions of the eyelid,b2151. Functions of the eyelid,,ICF,b2151,http://who.int/icf#b2151,Functions of the eyelid
,Haematological system functions,b430. Haematological system functions,,ICF,b430,http://who.int/icf#b430,Haematological system functions
,Coordination of voluntary movements,b7602. Coordination of voluntary movements,,ICF,b7602,http://who.int/icf#b7602,Coordination of voluntary movements
,Buying a place to live,d6100. Buying a place to live,,ICF,d6100,http://who.int/icf#d6100,Buying a place to live
,Functions of internal muscles of the eye,b2150. Functions of internal muscles of the eye,,ICF,b2150,http://who.int/icf#b2150,Functions of internal muscles of the eye
,Genital and reproductive functions  other specified and unspecified,"b679. Genital and reproductive functions, other specified and unspecified",,ICF,b679,http://who.int/icf#b679,"Genital and reproductive functions, other specified and unspecified"
,Remunerative employment,d850. Remunerative employment,,ICF,d850,http://who.int/icf#d850,Remunerative employment
,Immunological system functions,b435. Immunological system functions,,ICF,b435,http://who.int/icf#b435,Immunological system functions
,Acquiring a place to live,d610. Acquiring a place to live,,ICF,d610,http://who.int/icf#d610,Acquiring a place to live
,Acquiring a place to live  unspecified,"d6109. Acquiring a place to live, unspecified",,ICF,d6109,http://who.int/icf#d6109,"Acquiring a place to live, unspecified"
,Functions of structures adjoining the eye  unspecified,"b2159. Functions of structures adjoining the eye, unspecified",,ICF,b2159,http://who.int/icf#b2159,"Functions of structures adjoining the eye, unspecified"
,Acquiring a place to live  other specified,"d6108. Acquiring a place to live, other specified",,ICF,d6108,http://who.int/icf#d6108,"Acquiring a place to live, other specified"
,Functions of structures adjoining the eye  other specified,"b2158. Functions of structures adjoining the eye, other specified",,ICF,b2158,http://who.int/icf#b2158,"Functions of structures adjoining the eye, other specified"
,Sensations associated with genital and reproductive functions,b670. Sensations associated with genital and reproductive functions,,ICF,b670,http://who.int/icf#b670,Sensations associated with genital and reproductive functions
,Furnishing a place to live,d6102. Furnishing a place to live,,ICF,d6102,http://who.int/icf#d6102,Furnishing a place to live
,Preparing meals  unspecified,"d6309. Preparing meals, unspecified",,ICF,d6309,http://who.int/icf#d6309,"Preparing meals, unspecified"
,Haematological system functions  other specified,"b4308. Haematological system functions, other specified",,ICF,b4308,http://who.int/icf#b4308,"Haematological system functions, other specified"
,Haematological system functions  unspecified,"b4309. Haematological system functions, unspecified",,ICF,b4309,http://who.int/icf#b4309,"Haematological system functions, unspecified"
,Functions of the skin  other specified and unspecified,"b849. Functions of the skin, other specified and unspecified",,ICF,b849,http://who.int/icf#b849,"Functions of the skin, other specified and unspecified"
,Production of blood,b4300. Production of blood,,ICF,b4300,http://who.int/icf#b4300,Production of blood
,Sensation related to the skin,b840. Sensation related to the skin,,ICF,b840,http://who.int/icf#b840,Sensation related to the skin
,Maintaining a squatting position,d4151. Maintaining a squatting position,,ICF,d4151,http://who.int/icf#d4151,Maintaining a squatting position
,Oxygen-carrying functions of the blood,b4301. Oxygen-carrying functions of the blood,,ICF,b4301,http://who.int/icf#b4301,Oxygen-carrying functions of the blood
,Maintaining a kneeling position,d4152. Maintaining a kneeling position,,ICF,d4152,http://who.int/icf#d4152,Maintaining a kneeling position
,Metabolite-carrying functions of the blood,b4302. Metabolite-carrying functions of the blood,,ICF,b4302,http://who.int/icf#b4302,Metabolite-carrying functions of the blood
,Maintaining a sitting position,d4153. Maintaining a sitting position,,ICF,d4153,http://who.int/icf#d4153,Maintaining a sitting position
,Clotting functions,b4303. Clotting functions,,ICF,b4303,http://who.int/icf#b4303,Clotting functions
,Maintaining a standing position,d4154. Maintaining a standing position,,ICF,d4154,http://who.int/icf#d4154,Maintaining a standing position
,Maintaining a lying position,d4150. Maintaining a lying position,,ICF,d4150,http://who.int/icf#d4150,Maintaining a lying position
,Maintaining a body position  unspecified,"d4159. Maintaining a body position, unspecified",,ICF,d4159,http://who.int/icf#d4159,"Maintaining a body position, unspecified"
,Maintaining a body position  other specified,"d4158. Maintaining a body position, other specified",,ICF,d4158,http://who.int/icf#d4158,"Maintaining a body position, other specified"
,Collection of urine,b6101. Collection of urine,,ICF,b6101,http://who.int/icf#b6101,Collection of urine
,Conversation  and use of communication devices and techniques,d350-d369. Conversation  and use of communication devices and techniques,,ICF,d350-d369,http://who.int/icf#d350-d369,Conversation  and use of communication devices and techniques
,Remunerative employment  other specified,"d8508. Remunerative employment, other specified",,ICF,d8508,http://who.int/icf#d8508,"Remunerative employment, other specified"
,Articulation functions,b320. Articulation functions,,ICF,b320,http://who.int/icf#b320,Articulation functions
,Remunerative employment  unspecified,"d8509. Remunerative employment, unspecified",,ICF,d8509,http://who.int/icf#d8509,"Remunerative employment, unspecified"
,General metabolic functions  other specified,"b5408. General metabolic functions, other specified",,ICF,b5408,http://who.int/icf#b5408,"General metabolic functions, other specified"
,Carrying  moving and handling objects,"d430-d449. Carrying, moving and handling objects",,ICF,d430-d449,http://who.int/icf#d430-d449,"Carrying, moving and handling objects"
,General metabolic functions  unspecified,"b5409. General metabolic functions, unspecified",,ICF,b5409,http://who.int/icf#b5409,"General metabolic functions, unspecified"
,Basal metabolic rate,b5400. Basal metabolic rate,,ICF,b5400,http://who.int/icf#b5400,Basal metabolic rate
,Carbohydrate metabolism,b5401. Carbohydrate metabolism,,ICF,b5401,http://who.int/icf#b5401,Carbohydrate metabolism
,Functions of hair,b850. Functions of hair,,ICF,b850,http://who.int/icf#b850,Functions of hair
,Protein metabolism,b5402. Protein metabolism,,ICF,b5402,http://who.int/icf#b5402,Protein metabolism
,Exercise tolerance functions  other specified,"b4558. Exercise tolerance functions, other specified",,ICF,b4558,http://who.int/icf#b4558,"Exercise tolerance functions, other specified"
,Exercise tolerance functions  unspecified,"b4559. Exercise tolerance functions, unspecified",,ICF,b4559,http://who.int/icf#b4559,"Exercise tolerance functions, unspecified"
,Urinary excretory functions,b610. Urinary excretory functions,,ICF,b610,http://who.int/icf#b610,Urinary excretory functions
,Full-time employment,d8502. Full-time employment,,ICF,d8502,http://who.int/icf#d8502,Full-time employment
,General physical endurance,b4550. General physical endurance,,ICF,b4550,http://who.int/icf#b4550,General physical endurance
,Aerobic capacity,b4551. Aerobic capacity,,ICF,b4551,http://who.int/icf#b4551,Aerobic capacity
,Self-employment,d8500. Self-employment,,ICF,d8500,http://who.int/icf#d8500,Self-employment
,Fatiguability,b4552. Fatiguability,,ICF,b4552,http://who.int/icf#b4552,Fatiguability
,Part-time employment,d8501. Part-time employment,,ICF,d8501,http://who.int/icf#d8501,Part-time employment
,Functions of the cardiovascular system,b410-b429. Functions of the cardiovascular system,,ICF,b410-b429,http://who.int/icf#b410-b429,Functions of the cardiovascular system
,Formal relationships  other unspecified,"d7409. Formal relationships, other unspecified",,ICF,d7409,http://who.int/icf#d7409,"Formal relationships, other unspecified"
,Preparing meals  other specified,"d6308. Preparing meals, other specified",,ICF,d6308,http://who.int/icf#d6308,"Preparing meals, other specified"
,Formal relationships  other specified,"d7408. Formal relationships, other specified",,ICF,d7408,http://who.int/icf#d7408,"Formal relationships, other specified"
,Seeing functions  unspecified,"b2109. Seeing functions, unspecified",,ICF,b2109,http://who.int/icf#b2109,"Seeing functions, unspecified"
,Seeing functions  other specified,"b2108. Seeing functions, other specified",,ICF,b2108,http://who.int/icf#b2108,"Seeing functions, other specified"
,Functions of the hair and nails  other specified and unspecified,"b869. Functions of the hair and nails, other specified and unspecified",,ICF,b869,http://who.int/icf#b869,"Functions of the hair and nails, other specified and unspecified"
,Sensations associated with genital and reproductive functions  unspecified,"b6709. Sensations associated with genital and reproductive functions, unspecified",,ICF,b6709,http://who.int/icf#b6709,"Sensations associated with genital and reproductive functions, unspecified"
,Sensations associated with genital and reproductive functions  other specified,"b6708. Sensations associated with genital and reproductive functions, other specified",,ICF,b6708,http://who.int/icf#b6708,"Sensations associated with genital and reproductive functions, other specified"
,Additional sensory functions,b250-b279. Additional sensory functions,,ICF,b250-b279,http://who.int/icf#b250-b279,Additional sensory functions
,Urination functions,b620. Urination functions,,ICF,b620,http://who.int/icf#b620,Urination functions
,Discomfort associated with the menstrual cycle,b6701. Discomfort associated with the menstrual cycle,,ICF,b6701,http://who.int/icf#b6701,Discomfort associated with the menstrual cycle
,Functions of nails,b860. Functions of nails,,ICF,b860,http://who.int/icf#b860,Functions of nails
,Discomfort associated with sexual intercourse,b6700. Discomfort associated with sexual intercourse,,ICF,b6700,http://who.int/icf#b6700,Discomfort associated with sexual intercourse
,Discomfort associated with menopause,b6702. Discomfort associated with menopause,,ICF,b6702,http://who.int/icf#b6702,Discomfort associated with menopause
,Relating with subordinates,d7401. Relating with subordinates,,ICF,d7401,http://who.int/icf#d7401,Relating with subordinates
,Quality of vision,b2102. Quality of vision,,ICF,b2102,http://who.int/icf#b2102,Quality of vision
,Relating with persons in authority,d7400. Relating with persons in authority,,ICF,d7400,http://who.int/icf#d7400,Relating with persons in authority
,Visual field functions,b2101. Visual field functions,,ICF,b2101,http://who.int/icf#b2101,Visual field functions
,Visual acuity functions,b2100. Visual acuity functions,,ICF,b2100,http://who.int/icf#b2100,Visual acuity functions
,Relating with equals,d7402. Relating with equals,,ICF,d7402,http://who.int/icf#d7402,Relating with equals
,Urinary functions  other specified and unspecified,"b639. Urinary functions, other specified and unspecified",,ICF,b639,http://who.int/icf#b639,"Urinary functions, other specified and unspecified"
,Sensations related to muscles and movement functions  unspecified,"b7809. Sensations related to muscles and movement functions, unspecified",,ICF,b7809,http://who.int/icf#b7809,"Sensations related to muscles and movement functions, unspecified"
,Sensations related to muscles and movement functions  other specified,"b7808. Sensations related to muscles and movement functions, other specified",,ICF,b7808,http://who.int/icf#b7808,"Sensations related to muscles and movement functions, other specified"
,Preschool education,d815. Preschool education,,ICF,d815,http://who.int/icf#d815,Preschool education
,Conscientiousness,b1262. Conscientiousness,,ICF,b1262,http://who.int/icf#b1262,Conscientiousness
,Vestibular function of determination of movement,b2352. Vestibular function of determination of movement,,ICF,b2352,http://who.int/icf#b2352,Vestibular function of determination of movement
,Informal education,d810. Informal education,,ICF,d810,http://who.int/icf#d810,Informal education
,Psychic stability,b1263. Psychic stability,,ICF,b1263,http://who.int/icf#b1263,Psychic stability
,Vestibular function of balance,b2351. Vestibular function of balance,,ICF,b2351,http://who.int/icf#b2351,Vestibular function of balance
,Sensations associated with urinary functions,b630. Sensations associated with urinary functions,,ICF,b630,http://who.int/icf#b630,Sensations associated with urinary functions
,Extraversion,b1260. Extraversion,,ICF,b1260,http://who.int/icf#b1260,Extraversion
,Vestibular function of position,b2350. Vestibular function of position,,ICF,b2350,http://who.int/icf#b2350,Vestibular function of position
,Sensation of muscle spasm,b7801. Sensation of muscle spasm,,ICF,b7801,http://who.int/icf#b7801,Sensation of muscle spasm
,Agreeableness,b1261. Agreeableness,,ICF,b1261,http://who.int/icf#b1261,Agreeableness
,Sensation of muscle stiffness,b7800. Sensation of muscle stiffness,,ICF,b7800,http://who.int/icf#b7800,Sensation of muscle stiffness
,Vestibular functions  unspecified,"b2359. Vestibular functions, unspecified",,ICF,b2359,http://who.int/icf#b2359,"Vestibular functions, unspecified"
,Temperament and personality functions  other specified,"b1268. Temperament and personality functions, other specified",,ICF,b1268,http://who.int/icf#b1268,"Temperament and personality functions, other specified"
,Vestibular functions  other specified,"b2358. Vestibular functions, other specified",,ICF,b2358,http://who.int/icf#b2358,"Vestibular functions, other specified"
,Temperament and personality functions  unspecified,"b1269. Temperament and personality functions, unspecified",,ICF,b1269,http://who.int/icf#b1269,"Temperament and personality functions, unspecified"
,Confidence,b1266. Confidence,,ICF,b1266,http://who.int/icf#b1266,Confidence
,Preparing complex meals,d6301. Preparing complex meals,,ICF,d6301,http://who.int/icf#d6301,Preparing complex meals
,Trustworthiness,b1267. Trustworthiness,,ICF,b1267,http://who.int/icf#b1267,Trustworthiness
,Preparing simple meals,d6300. Preparing simple meals,,ICF,d6300,http://who.int/icf#d6300,Preparing simple meals
,Openness to experience,b1264. Openness to experience,,ICF,b1264,http://who.int/icf#b1264,Openness to experience
,Optimism,b1265. Optimism,,ICF,b1265,http://who.int/icf#b1265,Optimism
,Global psychosocial functions,b122. Global psychosocial functions,,ICF,b122,http://who.int/icf#b122,Global psychosocial functions
,Temperament and personality functions,b126. Temperament and personality functions,,ICF,b126,http://who.int/icf#b126,Temperament and personality functions
,Dressing,d540. Dressing,,ICF,d540,http://who.int/icf#d540,Dressing
,Binocular acuity of near vision,b21002. Binocular acuity of near vision,,ICF,b21002,http://who.int/icf#b21002,Binocular acuity of near vision
,Monocular acuity of near vision,b21003. Monocular acuity of near vision,,ICF,b21003,http://who.int/icf#b21003,Monocular acuity of near vision
,Binocular acuity of distant vision,b21000. Binocular acuity of distant vision,,ICF,b21000,http://who.int/icf#b21000,Binocular acuity of distant vision
,Solving problems  unspecified,"d1759. Solving problems, unspecified",,ICF,d1759,http://who.int/icf#d1759,"Solving problems, unspecified"
,Monocular acuity of distant vision,b21001. Monocular acuity of distant vision,,ICF,b21001,http://who.int/icf#b21001,Monocular acuity of distant vision
