name,definition,codesystem,code,ontologyTermURI
"Abdominal Surgical Procedure","Abdominal Surgical Procedure","NCIT","C16120","http://purl.obolibrary.org/obo/NCIT_C16120"
"Surgical Procedure by Method","Surgical Procedure by Method","NCIT","C49165","http://purl.obolibrary.org/obo/NCIT_C49165"
"Endoscopic Surgery","Endoscopic Surgery","NCIT","C62734","http://purl.obolibrary.org/obo/NCIT_C62734"
"Ischemia Procedure","Ischemia Procedure","NCIT","C131331","http://purl.obolibrary.org/obo/NCIT_C131331"
"Joint Replacement","Joint Replacement","NCIT","C131579","http://purl.obolibrary.org/obo/NCIT_C131579"
"Gross Total Resection","Gross Total Resection","NCIT","C131672","http://purl.obolibrary.org/obo/NCIT_C131672"
"Partial Resection","Partial Resection","NCIT","C131680","http://purl.obolibrary.org/obo/NCIT_C131680"
"Cytoreductive Surgery","Cytoreductive Surgery","NCIT","C132068","http://purl.obolibrary.org/obo/NCIT_C132068"
"Peritonectomy","Peritonectomy","NCIT","C132069","http://purl.obolibrary.org/obo/NCIT_C132069"
"Diaphragmatic Stripping","Diaphragmatic Stripping","NCIT","C132070","http://purl.obolibrary.org/obo/NCIT_C132070"
"Excision","Excision","NCIT","C15232","http://purl.obolibrary.org/obo/NCIT_C15232"
"Orthopedic Surgical Procedure","Orthopedic Surgical Procedure","NCIT","C16186","http://purl.obolibrary.org/obo/NCIT_C16186"
"Complete Excision","Complete Excision","NCIT","C51934","http://purl.obolibrary.org/obo/NCIT_C51934"
"Fluorescence-Guided Surgery","Fluorescence-Guided Surgery","NCIT","C61012","http://purl.obolibrary.org/obo/NCIT_C61012"
"Septal Defect Repair","Septal Defect Repair","NCIT","C148075","http://purl.obolibrary.org/obo/NCIT_C148075"
"Surgical Procedure by Type","Surgical Procedure by Type","NCIT","C161601","http://purl.obolibrary.org/obo/NCIT_C161601"
"Resection","Resection","NCIT","C158758","http://purl.obolibrary.org/obo/NCIT_C158758"
"Lymphovenous Bypass","Lymphovenous Bypass","NCIT","C159300","http://purl.obolibrary.org/obo/NCIT_C159300"
"Nephroureterectomy with Cuff of Bladder","Nephroureterectomy with Cuff of Bladder","NCIT","C159437","http://purl.obolibrary.org/obo/NCIT_C159437"
"Ilioinguinal Lymphadenectomy","Ilioinguinal Lymphadenectomy","NCIT","C159444","http://purl.obolibrary.org/obo/NCIT_C159444"
"Distal Urethrectomy","Distal Urethrectomy","NCIT","C159446","http://purl.obolibrary.org/obo/NCIT_C159446"
"Urethrectomy","Urethrectomy","NCIT","C159447","http://purl.obolibrary.org/obo/NCIT_C159447"
"Partial Penectomy","Partial Penectomy","NCIT","C159450","http://purl.obolibrary.org/obo/NCIT_C159450"
"Total Penectomy","Total Penectomy","NCIT","C159451","http://purl.obolibrary.org/obo/NCIT_C159451"
"Endoscopic Resection","Endoscopic Resection","NCIT","C159453","http://purl.obolibrary.org/obo/NCIT_C159453"
"Stereotactic Implantation","Stereotactic Implantation","NCIT","C159859","http://purl.obolibrary.org/obo/NCIT_C159859"
"Ureteroureterostomy","Ureteroureterostomy","NCIT","C159880","http://purl.obolibrary.org/obo/NCIT_C159880"
"Ureteroileostomy","Ureteroileostomy","NCIT","C159881","http://purl.obolibrary.org/obo/NCIT_C159881"
"Adjacent Tissue Transfer or Rearrangement","Adjacent Tissue Transfer or Rearrangement","NCIT","C160576","http://purl.obolibrary.org/obo/NCIT_C160576"
"Latissimus Dorsi Flap Reconstruction","Latissimus Dorsi Flap Reconstruction","NCIT","C160625","http://purl.obolibrary.org/obo/NCIT_C160625"
"Tissue Expander-Implant Breast Reconstruction","Tissue Expander-Implant Breast Reconstruction","NCIT","C160627","http://purl.obolibrary.org/obo/NCIT_C160627"
"Primary Debulking Surgery","Primary Debulking Surgery","NCIT","C160865","http://purl.obolibrary.org/obo/NCIT_C160865"
"Interval Debulking Surgery","Interval Debulking Surgery","NCIT","C160866","http://purl.obolibrary.org/obo/NCIT_C160866"
"Palatectomy","Palatectomy","NCIT","C160997","http://purl.obolibrary.org/obo/NCIT_C160997"
"Endolaryngeal Excision","Endolaryngeal Excision","NCIT","C160999","http://purl.obolibrary.org/obo/NCIT_C160999"
"Deep Parotidectomy","Deep Parotidectomy","NCIT","C161002","http://purl.obolibrary.org/obo/NCIT_C161002"
"Robot-Assisted Salvage Pelvic Lymph Node Dissection","Robot-Assisted Salvage Pelvic Lymph Node Dissection","NCIT","C161314","http://purl.obolibrary.org/obo/NCIT_C161314"
"Robot-assisted Salvage Pelvic Mass Resection","Robot-assisted Salvage Pelvic Mass Resection","NCIT","C161315","http://purl.obolibrary.org/obo/NCIT_C161315"
"Sternotomy","Sternotomy","NCIT","C25220","http://purl.obolibrary.org/obo/NCIT_C25220"
"Polypectomy","Polypectomy","NCIT","C25349","http://purl.obolibrary.org/obo/NCIT_C25349"
"Reconstructive Surgery","Reconstructive Surgery","NCIT","C25351","http://purl.obolibrary.org/obo/NCIT_C25351"
"Inguinofemoral Lymphadenectomy","Inguinofemoral Lymphadenectomy","NCIT","C74540","http://purl.obolibrary.org/obo/NCIT_C74540"
"Decortication","Decortication","NCIT","C28139","http://purl.obolibrary.org/obo/NCIT_C28139"
"Mohs Surgery","Mohs Surgery","NCIT","C28208","http://purl.obolibrary.org/obo/NCIT_C28208"
"Breast Prosthesis Implantation","Breast Prosthesis Implantation","NCIT","C28336","http://purl.obolibrary.org/obo/NCIT_C28336"
"Cordectomy","Cordectomy","NCIT","C28353","http://purl.obolibrary.org/obo/NCIT_C28353"
"Axillary Lymph Node Dissection without Prior Sentinel Lymph Node Biopsy","Axillary Lymph Node Dissection without Prior Sentinel Lymph Node Biopsy","NCIT","C105784","http://purl.obolibrary.org/obo/NCIT_C105784"
"Percutaneous Fluoroscopic Gastrostomy","Percutaneous Fluoroscopic Gastrostomy","NCIT","C106036","http://purl.obolibrary.org/obo/NCIT_C106036"
"Percutaneous Endoscopic Gastrostomy","Percutaneous Endoscopic Gastrostomy","NCIT","C106040","http://purl.obolibrary.org/obo/NCIT_C106040"
"Total Skin-Sparing Mastectomy","Total Skin-Sparing Mastectomy","NCIT","C106320","http://purl.obolibrary.org/obo/NCIT_C106320"
"Skin-Sparing Mastectomy","Skin-Sparing Mastectomy","NCIT","C107211","http://purl.obolibrary.org/obo/NCIT_C107211"
"Oncoplastic Partial Mastectomy/Lumpectomy with Oncoplastic Closure","Oncoplastic Partial Mastectomy/Lumpectomy with Oncoplastic Closure","NCIT","C107212","http://purl.obolibrary.org/obo/NCIT_C107212"
"Augmentation Mammoplasty","Augmentation Mammoplasty","NCIT","C107225","http://purl.obolibrary.org/obo/NCIT_C107225"
"Pedicle TRAM Flap Procedure","Pedicle TRAM Flap Procedure","NCIT","C107383","http://purl.obolibrary.org/obo/NCIT_C107383"
"Mastectomy","Mastectomy","NCIT","C15277","http://purl.obolibrary.org/obo/NCIT_C15277"
"Mammoplasty","Mammoplasty","NCIT","C15354","http://purl.obolibrary.org/obo/NCIT_C15354"
"Axillary Lymph Node Dissection","Axillary Lymph Node Dissection","NCIT","C15677","http://purl.obolibrary.org/obo/NCIT_C15677"
"Gastrostomy","Gastrostomy","NCIT","C52006","http://purl.obolibrary.org/obo/NCIT_C52006"
"Tissue Flap Breast Reconstruction","Tissue Flap Breast Reconstruction","NCIT","C93317","http://purl.obolibrary.org/obo/NCIT_C93317"
"Stereotactic Body Radiation Therapy","Stereotactic Body Radiation Therapy","NCIT","C118286","http://purl.obolibrary.org/obo/NCIT_C118286"
"Exoresection","Exoresection","NCIT","C118358","http://purl.obolibrary.org/obo/NCIT_C118358"
"Endoresection","Endoresection","NCIT","C118359","http://purl.obolibrary.org/obo/NCIT_C118359"
"Central Lymph Node Dissection","Central Lymph Node Dissection","NCIT","C118544","http://purl.obolibrary.org/obo/NCIT_C118544"
"Immediate/Early Loading","Immediate/Early Loading","NCIT","C118645","http://purl.obolibrary.org/obo/NCIT_C118645"
"Hepaticojejunostomy","Hepaticojejunostomy","NCIT","C119012","http://purl.obolibrary.org/obo/NCIT_C119012"
"Intracardiac Pneumonectomy","Intracardiac Pneumonectomy","NCIT","C120275","http://purl.obolibrary.org/obo/NCIT_C120275"
"Ophthalmologic Surgical Procedure","Ophthalmologic Surgical Procedure","NCIT","C15331","http://purl.obolibrary.org/obo/NCIT_C15331"
"Neck Dissection","Neck Dissection","NCIT","C15643","http://purl.obolibrary.org/obo/NCIT_C15643"
"Thoracic Surgical Procedure","Thoracic Surgical Procedure","NCIT","C15655","http://purl.obolibrary.org/obo/NCIT_C15655"
"Radiosurgery","Radiosurgery","NCIT","C15696","http://purl.obolibrary.org/obo/NCIT_C15696"
"Implantation","Implantation","NCIT","C51982","http://purl.obolibrary.org/obo/NCIT_C51982"
"Myringotomy","Myringotomy","NCIT","C70905","http://purl.obolibrary.org/obo/NCIT_C70905"
"Myringotomy with Ear Tube Placement","Myringotomy with Ear Tube Placement","NCIT","C70906","http://purl.obolibrary.org/obo/NCIT_C70906"
"Esophageal Dilation","Esophageal Dilation","NCIT","C70908","http://purl.obolibrary.org/obo/NCIT_C70908"
"Hemicolectomy","Hemicolectomy","NCIT","C86074","http://purl.obolibrary.org/obo/NCIT_C86074"
"Thoracoplasty","Thoracoplasty","NCIT","C86923","http://purl.obolibrary.org/obo/NCIT_C86923"
"Male Circumcision","Male Circumcision","NCIT","C87068","http://purl.obolibrary.org/obo/NCIT_C87068"
"Lower Uterine Segment Incision","Lower Uterine Segment Incision","NCIT","C92827","http://purl.obolibrary.org/obo/NCIT_C92827"
"Midline Longitudinal Uterine Incision","Midline Longitudinal Uterine Incision","NCIT","C92830","http://purl.obolibrary.org/obo/NCIT_C92830"
"Surgical Delivery Procedure","Surgical Delivery Procedure","NCIT","C92893","http://purl.obolibrary.org/obo/NCIT_C92893"
"Tubal Ligation","Tubal Ligation","NCIT","C92901","http://purl.obolibrary.org/obo/NCIT_C92901"
"Open Prostatectomy","Open Prostatectomy","NCIT","C92983","http://purl.obolibrary.org/obo/NCIT_C92983"
"Balloon Angioplasty","Balloon Angioplasty","NCIT","C93007","http://purl.obolibrary.org/obo/NCIT_C93007"
"Invasive Procedure","Invasive Procedure","NCIT","C93159","http://purl.obolibrary.org/obo/NCIT_C93159"
"Vacuum Aspiration","Vacuum Aspiration","NCIT","C93274","http://purl.obolibrary.org/obo/NCIT_C93274"
"Coloanal Anastomosis","Coloanal Anastomosis","NCIT","C93275","http://purl.obolibrary.org/obo/NCIT_C93275"
"J-Pouch Coloanal Anastomosis","J-Pouch Coloanal Anastomosis","NCIT","C93276","http://purl.obolibrary.org/obo/NCIT_C93276"
"DIEP Flap","DIEP Flap","NCIT","C93318","http://purl.obolibrary.org/obo/NCIT_C93318"
"Transsphenoidal Surgery","Transsphenoidal Surgery","NCIT","C93344","http://purl.obolibrary.org/obo/NCIT_C93344"
"Tumescent Mastectomy","Tumescent Mastectomy","NCIT","C93345","http://purl.obolibrary.org/obo/NCIT_C93345"
"Perineal Colostomy","Perineal Colostomy","NCIT","C94239","http://purl.obolibrary.org/obo/NCIT_C94239"
"Partial Laryngectomy","Partial Laryngectomy","NCIT","C94240","http://purl.obolibrary.org/obo/NCIT_C94240"
"Transoral Robotic Surgery","Transoral Robotic Surgery","NCIT","C94439","http://purl.obolibrary.org/obo/NCIT_C94439"
"Parietal Cell Vagotomy","Parietal Cell Vagotomy","NCIT","C94442","http://purl.obolibrary.org/obo/NCIT_C94442"
"Nephrostomy","Nephrostomy","NCIT","C94443","http://purl.obolibrary.org/obo/NCIT_C94443"
"Rectal Reconstruction","Rectal Reconstruction","NCIT","C94444","http://purl.obolibrary.org/obo/NCIT_C94444"
"Extrapleural Pneumonectomy","Extrapleural Pneumonectomy","NCIT","C94446","http://purl.obolibrary.org/obo/NCIT_C94446"
"Sleeve Lobectomy","Sleeve Lobectomy","NCIT","C94448","http://purl.obolibrary.org/obo/NCIT_C94448"
"Radical Local Excision","Radical Local Excision","NCIT","C94449","http://purl.obolibrary.org/obo/NCIT_C94449"
"Complete Metastasectomy","Complete Metastasectomy","NCIT","C94450","http://purl.obolibrary.org/obo/NCIT_C94450"
"Radical Perineal Prostatectomy","Radical Perineal Prostatectomy","NCIT","C94451","http://purl.obolibrary.org/obo/NCIT_C94451"
"Laparoscopic Prostatectomy","Laparoscopic Prostatectomy","NCIT","C94452","http://purl.obolibrary.org/obo/NCIT_C94452"
"Partial Vulvectomy","Partial Vulvectomy","NCIT","C94453","http://purl.obolibrary.org/obo/NCIT_C94453"
"Modified Radical Vulvectomy","Modified Radical Vulvectomy","NCIT","C94454","http://purl.obolibrary.org/obo/NCIT_C94454"
"Radical Vulvectomy","Radical Vulvectomy","NCIT","C94455","http://purl.obolibrary.org/obo/NCIT_C94455"
"Simple Vulvectomy","Simple Vulvectomy","NCIT","C94456","http://purl.obolibrary.org/obo/NCIT_C94456"
"Skinning Vulvectomy","Skinning Vulvectomy","NCIT","C94457","http://purl.obolibrary.org/obo/NCIT_C94457"
"Prophylactic Surgery","Prophylactic Surgery","NCIT","C94458","http://purl.obolibrary.org/obo/NCIT_C94458"
"Bilateral Nephrectomy","Bilateral Nephrectomy","NCIT","C94459","http://purl.obolibrary.org/obo/NCIT_C94459"
"Simple Nephrectomy","Simple Nephrectomy","NCIT","C94460","http://purl.obolibrary.org/obo/NCIT_C94460"
"Metastasectomy","Metastasectomy","NCIT","C94461","http://purl.obolibrary.org/obo/NCIT_C94461"
"Open Resection","Open Resection","NCIT","C94462","http://purl.obolibrary.org/obo/NCIT_C94462"
"Prostatocystectomy","Prostatocystectomy","NCIT","C94464","http://purl.obolibrary.org/obo/NCIT_C94464"
"Cystourethrectomy","Cystourethrectomy","NCIT","C94465","http://purl.obolibrary.org/obo/NCIT_C94465"
"Posterior Pelvic Exenteration","Posterior Pelvic Exenteration","NCIT","C94467","http://purl.obolibrary.org/obo/NCIT_C94467"
"Anterior Pelvic Exenteration","Anterior Pelvic Exenteration","NCIT","C94468","http://purl.obolibrary.org/obo/NCIT_C94468"
"Radical Hysterectomy","Radical Hysterectomy","NCIT","C94470","http://purl.obolibrary.org/obo/NCIT_C94470"
"CyberKnife","CyberKnife","NCIT","C95484","http://purl.obolibrary.org/obo/NCIT_C95484"
"Bunionectomy","Bunionectomy","NCIT","C96171","http://purl.obolibrary.org/obo/NCIT_C96171"
"Revision Hammer Toe Surgery","Revision Hammer Toe Surgery","NCIT","C96172","http://purl.obolibrary.org/obo/NCIT_C96172"
"Mastopexy","Mastopexy","NCIT","C96204","http://purl.obolibrary.org/obo/NCIT_C96204"
"Radical Tympanomastoidectomy","Radical Tympanomastoidectomy","NCIT","C96213","http://purl.obolibrary.org/obo/NCIT_C96213"
"Intraoperative Nerve Monitoring","Intraoperative Nerve Monitoring","NCIT","C143030","http://purl.obolibrary.org/obo/NCIT_C143030"
"Minimally Invasive Interval Debulking Surgery","Minimally Invasive Interval Debulking Surgery","NCIT","C146803","http://purl.obolibrary.org/obo/NCIT_C146803"
"Renorrhaphy","Renorrhaphy","NCIT","C146804","http://purl.obolibrary.org/obo/NCIT_C146804"
"Salvage Surgery","Salvage Surgery","NCIT","C146855","http://purl.obolibrary.org/obo/NCIT_C146855"
"Cancer Surgery","Cancer Surgery","NCIT","C157740","http://purl.obolibrary.org/obo/NCIT_C157740"
"Cosmetic Surgery","Cosmetic Surgery","NCIT","C157741","http://purl.obolibrary.org/obo/NCIT_C157741"
"Valvular Surgery","Valvular Surgery","NCIT","C157742","http://purl.obolibrary.org/obo/NCIT_C157742"
"Ambulatory Anorectal Surgery","Ambulatory Anorectal Surgery","NCIT","C157784","http://purl.obolibrary.org/obo/NCIT_C157784"
"Aortic Valve Surgery","Aortic Valve Surgery","NCIT","C157788","http://purl.obolibrary.org/obo/NCIT_C157788"
"Arthroscopic Surgery","Arthroscopic Surgery","NCIT","C157789","http://purl.obolibrary.org/obo/NCIT_C157789"
"Atherectomy","Atherectomy","NCIT","C157793","http://purl.obolibrary.org/obo/NCIT_C157793"
"Balloon Valvuloplasty","Balloon Valvuloplasty","NCIT","C157795","http://purl.obolibrary.org/obo/NCIT_C157795"
"Bladder Cancer Surgery","Bladder Cancer Surgery","NCIT","C157797","http://purl.obolibrary.org/obo/NCIT_C157797"
"Brain Tumor Surgery","Brain Tumor Surgery","NCIT","C157801","http://purl.obolibrary.org/obo/NCIT_C157801"
"Brow Lift","Brow Lift","NCIT","C157803","http://purl.obolibrary.org/obo/NCIT_C157803"
"Cardiac Surgery","Cardiac Surgery","NCIT","C157806","http://purl.obolibrary.org/obo/NCIT_C157806"
"Carotid Endarterectomy","Carotid Endarterectomy","NCIT","C157807","http://purl.obolibrary.org/obo/NCIT_C157807"
"Cataract Surgery","Cataract Surgery","NCIT","C157809","http://purl.obolibrary.org/obo/NCIT_C157809"
"Cervical Cancer Surgery","Cervical Cancer Surgery","NCIT","C157810","http://purl.obolibrary.org/obo/NCIT_C157810"
"Collis Gastroplasty","Collis Gastroplasty","NCIT","C157822","http://purl.obolibrary.org/obo/NCIT_C157822"
"Colon Resection","Colon Resection","NCIT","C157823","http://purl.obolibrary.org/obo/NCIT_C157823"
"Colorectal Cancer Surgery","Colorectal Cancer Surgery","NCIT","C157824","http://purl.obolibrary.org/obo/NCIT_C157824"
"Core Decompression","Core Decompression","NCIT","C157826","http://purl.obolibrary.org/obo/NCIT_C157826"
"Cosmetic Plastic Surgery","Cosmetic Plastic Surgery","NCIT","C157827","http://purl.obolibrary.org/obo/NCIT_C157827"
"Cranial Base Surgery","Cranial Base Surgery","NCIT","C157828","http://purl.obolibrary.org/obo/NCIT_C157828"
"Double Eyelid Surgery","Double Eyelid Surgery","NCIT","C157830","http://purl.obolibrary.org/obo/NCIT_C157830"
"Ear Pinning","Ear Pinning","NCIT","C157832","http://purl.obolibrary.org/obo/NCIT_C157832"
"Endometrial Cancer Surgery","Endometrial Cancer Surgery","NCIT","C157835","http://purl.obolibrary.org/obo/NCIT_C157835"
"Endoscopic Sinus Surgery","Endoscopic Sinus Surgery","NCIT","C157836","http://purl.obolibrary.org/obo/NCIT_C157836"
"Endoscopic Submucosal Dissection","Endoscopic Submucosal Dissection","NCIT","C157837","http://purl.obolibrary.org/obo/NCIT_C157837"
"Endovascular Aneurysm Repair","Endovascular Aneurysm Repair","NCIT","C157839","http://purl.obolibrary.org/obo/NCIT_C157839"
"Endovascular Stenting","Endovascular Stenting","NCIT","C157840","http://purl.obolibrary.org/obo/NCIT_C157840"
"Esophageal Cancer Surgery","Esophageal Cancer Surgery","NCIT","C157845","http://purl.obolibrary.org/obo/NCIT_C157845"
"Esophagus Resection","Esophagus Resection","NCIT","C157847","http://purl.obolibrary.org/obo/NCIT_C157847"
"Eye Evisceration and Enucleation","Eye Evisceration and Enucleation","NCIT","C157848","http://purl.obolibrary.org/obo/NCIT_C157848"
"Eye Socket Reconstruction","Eye Socket Reconstruction","NCIT","C157849","http://purl.obolibrary.org/obo/NCIT_C157849"
"Eyelid Lift","Eyelid Lift","NCIT","C157851","http://purl.obolibrary.org/obo/NCIT_C157851"
"Eyelid Reconstruction","Eyelid Reconstruction","NCIT","C157852","http://purl.obolibrary.org/obo/NCIT_C157852"
"Facelift","Facelift","NCIT","C157853","http://purl.obolibrary.org/obo/NCIT_C157853"
"Facial Implants","Facial Implants","NCIT","C157854","http://purl.obolibrary.org/obo/NCIT_C157854"
"Facial Plastic Surgery","Facial Plastic Surgery","NCIT","C157855","http://purl.obolibrary.org/obo/NCIT_C157855"
"Femoral Popliteal Bypass","Femoral Popliteal Bypass","NCIT","C157856","http://purl.obolibrary.org/obo/NCIT_C157856"
"Fistula Repair","Fistula Repair","NCIT","C157858","http://purl.obolibrary.org/obo/NCIT_C157858"
"Forehead Lift","Forehead Lift","NCIT","C157859","http://purl.obolibrary.org/obo/NCIT_C157859"
"Gastric Bypass for Esophagus Disorders","Gastric Bypass for Esophagus Disorders","NCIT","C157861","http://purl.obolibrary.org/obo/NCIT_C157861"
"Gastric Electrical Stimulation","Gastric Electrical Stimulation","NCIT","C157862","http://purl.obolibrary.org/obo/NCIT_C157862"
"Gastric Pacemaker","Gastric Pacemaker","NCIT","C157863","http://purl.obolibrary.org/obo/NCIT_C157863"
"Glioma, Glioblastoma & Astrocytoma Surgery","Glioma, Glioblastoma & Astrocytoma Surgery","NCIT","C157865","http://purl.obolibrary.org/obo/NCIT_C157865"
"Hair Removal","Hair Removal","NCIT","C157869","http://purl.obolibrary.org/obo/NCIT_C157869"
"Hair Replacement","Hair Replacement","NCIT","C157870","http://purl.obolibrary.org/obo/NCIT_C157870"
"Head and Neck Cancer Surgery","Head and Neck Cancer Surgery","NCIT","C157871","http://purl.obolibrary.org/obo/NCIT_C157871"
"Heller Myotomy","Heller Myotomy","NCIT","C157873","http://purl.obolibrary.org/obo/NCIT_C157873"
"Hip Replacement","Hip Replacement","NCIT","C157876","http://purl.obolibrary.org/obo/NCIT_C157876"
"Hybrid Coronary Revascularization","Hybrid Coronary Revascularization","NCIT","C157877","http://purl.obolibrary.org/obo/NCIT_C157877"
"Implanted Epidural Portal","Implanted Epidural Portal","NCIT","C157883","http://purl.obolibrary.org/obo/NCIT_C157883"
"Intrathecal Programmable Pump Placement","Intrathecal Programmable Pump Placement","NCIT","C157893","http://purl.obolibrary.org/obo/NCIT_C157893"
"Knee Replacement","Knee Replacement","NCIT","C157897","http://purl.obolibrary.org/obo/NCIT_C157897"
"Kock Pouch Ileostomy Procedure","Kock Pouch Ileostomy Procedure","NCIT","C157898","http://purl.obolibrary.org/obo/NCIT_C157898"
"Lap Band Surgery","Lap Band Surgery","NCIT","C157899","http://purl.obolibrary.org/obo/NCIT_C157899"
"Laparoscopic Nissen Fundoplication","Laparoscopic Nissen Fundoplication","NCIT","C157900","http://purl.obolibrary.org/obo/NCIT_C157900"
"Laser Resurfacing","Laser Resurfacing","NCIT","C157901","http://purl.obolibrary.org/obo/NCIT_C157901"
"Laser Tattoo Removal","Laser Tattoo Removal","NCIT","C157902","http://purl.obolibrary.org/obo/NCIT_C157902"
"Left Atrial Appendage Closure","Left Atrial Appendage Closure","NCIT","C157905","http://purl.obolibrary.org/obo/NCIT_C157905"
"Left Ventricular Remodeling","Left Ventricular Remodeling","NCIT","C157906","http://purl.obolibrary.org/obo/NCIT_C157906"
"LINX Procedure","LINX Procedure","NCIT","C157907","http://purl.obolibrary.org/obo/NCIT_C157907"
"Liposuction","Liposuction","NCIT","C157908","http://purl.obolibrary.org/obo/NCIT_C157908"
"Lower Gastrointestinal Therapeutic Surgical Procedure","Lower Gastrointestinal Therapeutic Surgical Procedure","NCIT","C157911","http://purl.obolibrary.org/obo/NCIT_C157911"
"Lung Cancer Surgery","Lung Cancer Surgery","NCIT","C157912","http://purl.obolibrary.org/obo/NCIT_C157912"
"Lung Volume Reduction Surgery","Lung Volume Reduction Surgery","NCIT","C157913","http://purl.obolibrary.org/obo/NCIT_C157913"
"Maximandibular Advancement Surgery","Maximandibular Advancement Surgery","NCIT","C157918","http://purl.obolibrary.org/obo/NCIT_C157918"
"Mediastinal Mass Surgery","Mediastinal Mass Surgery","NCIT","C157919","http://purl.obolibrary.org/obo/NCIT_C157919"
"Melanoma Surgery","Melanoma Surgery","NCIT","C157920","http://purl.obolibrary.org/obo/NCIT_C157920"
"Meningioma Surgery","Meningioma Surgery","NCIT","C157921","http://purl.obolibrary.org/obo/NCIT_C157921"
"Minimally Invasive Heart Surgery","Minimally Invasive Heart Surgery","NCIT","C157922","http://purl.obolibrary.org/obo/NCIT_C157922"
"Minimally Invasive Joint Replacement Surgery","Minimally Invasive Joint Replacement Surgery","NCIT","C157923","http://purl.obolibrary.org/obo/NCIT_C157923"
"Mohs Surgery for Melanoma","Mohs Surgery for Melanoma","NCIT","C157924","http://purl.obolibrary.org/obo/NCIT_C157924"
"Mohs Surgery for Non-Melanoma","Mohs Surgery for Non-Melanoma","NCIT","C157925","http://purl.obolibrary.org/obo/NCIT_C157925"
"Multiple Myeloma Surgery","Multiple Myeloma Surgery","NCIT","C157927","http://purl.obolibrary.org/obo/NCIT_C157927"
"Non-Melanoma Surgery","Non-Melanoma Surgery","NCIT","C157930","http://purl.obolibrary.org/obo/NCIT_C157930"
"Nasal Surgery","Nasal Surgery","NCIT","C157931","http://purl.obolibrary.org/obo/NCIT_C157931"
"Natural Heart Valve Repair","Natural Heart Valve Repair","NCIT","C157932","http://purl.obolibrary.org/obo/NCIT_C157932"
"Neobladder Reconstruction","Neobladder Reconstruction","NCIT","C157933","http://purl.obolibrary.org/obo/NCIT_C157933"
"Oculoplastic Surgery","Oculoplastic Surgery","NCIT","C157941","http://purl.obolibrary.org/obo/NCIT_C157941"
"Ovarian Cancer Surgery","Ovarian Cancer Surgery","NCIT","C157944","http://purl.obolibrary.org/obo/NCIT_C157944"
"Parathyroid Surgery","Parathyroid Surgery","NCIT","C157947","http://purl.obolibrary.org/obo/NCIT_C157947"
"Patent Foramen Ovale Closure","Patent Foramen Ovale Closure","NCIT","C157948","http://purl.obolibrary.org/obo/NCIT_C157948"
"Percutaneous Thrombectomy","Percutaneous Thrombectomy","NCIT","C157951","http://purl.obolibrary.org/obo/NCIT_C157951"
"Percutaneous Transluminal Angioplasty of the Femoral Artery","Percutaneous Transluminal Angioplasty of the Femoral Artery","NCIT","C157952","http://purl.obolibrary.org/obo/NCIT_C157952"
"Peritoneal Adhesion Excision","Peritoneal Adhesion Excision","NCIT","C157954","http://purl.obolibrary.org/obo/NCIT_C157954"
"Peroral Endoscopic Myotomy","Peroral Endoscopic Myotomy","NCIT","C157955","http://purl.obolibrary.org/obo/NCIT_C157955"
"Pituitary Tumor Surgery","Pituitary Tumor Surgery","NCIT","C157957","http://purl.obolibrary.org/obo/NCIT_C157957"
"Prostate Cancer Surgery","Prostate Cancer Surgery","NCIT","C157962","http://purl.obolibrary.org/obo/NCIT_C157962"
"Pulmonary Embolectomy","Pulmonary Embolectomy","NCIT","C157964","http://purl.obolibrary.org/obo/NCIT_C157964"
"Pulmonary Metastasectomy","Pulmonary Metastasectomy","NCIT","C157965","http://purl.obolibrary.org/obo/NCIT_C157965"
"Reconstructive Plastic Surgery","Reconstructive Plastic Surgery","NCIT","C157969","http://purl.obolibrary.org/obo/NCIT_C157969"
"Reproductive Surgery","Reproductive Surgery","NCIT","C157970","http://purl.obolibrary.org/obo/NCIT_C157970"
"Sarcoma Surgery","Sarcoma Surgery","NCIT","C157975","http://purl.obolibrary.org/obo/NCIT_C157975"
"Shoulder Replacement Surgery","Shoulder Replacement Surgery","NCIT","C157980","http://purl.obolibrary.org/obo/NCIT_C157980"
"Skin Lesion Surgery","Skin Lesion Surgery","NCIT","C157983","http://purl.obolibrary.org/obo/NCIT_C157983"
"Skull Base Surgery","Skull Base Surgery","NCIT","C157984","http://purl.obolibrary.org/obo/NCIT_C157984"
"Spinal Fusion","Spinal Fusion","NCIT","C157986","http://purl.obolibrary.org/obo/NCIT_C157986"
"Stabilize Extremity Dislocation","Stabilize Extremity Dislocation","NCIT","C157987","http://purl.obolibrary.org/obo/NCIT_C157987"
"Stabilize Femur Fracture","Stabilize Femur Fracture","NCIT","C157988","http://purl.obolibrary.org/obo/NCIT_C157988"
"Stabilize Hip Fracture","Stabilize Hip Fracture","NCIT","C157989","http://purl.obolibrary.org/obo/NCIT_C157989"
"Stabilize Lower Extremity Fracture","Stabilize Lower Extremity Fracture","NCIT","C157990","http://purl.obolibrary.org/obo/NCIT_C157990"
"Stereotactic Ablative Radiotherapy","Stereotactic Ablative Radiotherapy","NCIT","C157991","http://purl.obolibrary.org/obo/NCIT_C157991"
"Stretta Procedure","Stretta Procedure","NCIT","C157992","http://purl.obolibrary.org/obo/NCIT_C157992"
"Strictureplasty","Strictureplasty","NCIT","C157993","http://purl.obolibrary.org/obo/NCIT_C157993"
