order,name,label,parent,codesystem,code,ontologyTermURI,definition
718,Endometrioid cystadenocarcinoma,,Adenomas and adenocarcinomas,,8380/3,,
719,"Endometrioid adenofibroma, NOS",,Adenomas and adenocarcinomas,,8381/0,,
720,"Endometrioid cystadenofibroma, NOS",,Adenomas and adenocarcinomas,,8381/0,,
721,"Endometrioid adenofibroma, borderline malignancy",,Adenomas and adenocarcinomas,,8381/1,,
722,"Endometrioid cystadenofibroma, borderline malignancy",,Adenomas and adenocarcinomas,,8381/1,,
723,"Endometrioid adenofibroma, malignant",,Adenomas and adenocarcinomas,,8381/3,,
724,"Endometrioid cystadenofibroma, malignant",,Adenomas and adenocarcinomas,,8381/3,,
725,"Endometrioid adenocarcinoma, secretory variant",,Adenomas and adenocarcinomas,,8382/3,,
726,"Endometrioid adenocarcinoma, ciliated cell variant",,Adenomas and adenocarcinomas,,8383/3,,
727,"Adenocarcinoma, endocervical type, NOS",,Adenomas and adenocarcinomas,,8384/3,,
728,Adnexal and skin appendage neoplasms,,,,839-842,,
729,Skin appendage adenoma,,Adnexal and skin appendage neoplasms,,8390/0,,
730,"Adnexal tumor, benign",,Adnexal and skin appendage neoplasms,,8390/0,,
731,"Skin appendage tumor, benign",,Adnexal and skin appendage neoplasms,,8390/0,,
732,"Adnexal adenocarcinoma, NOS",,Adnexal and skin appendage neoplasms,,8390/3,,
733,Skin appendage carcinoma,,Adnexal and skin appendage neoplasms,,8390/3,,
734,Adnexal carcinoma,,Adnexal and skin appendage neoplasms,,8390/3,,
735,Follicular fibroma,,Adnexal and skin appendage neoplasms,,8391/0,,
736,Fibrofolliculoma,,Adnexal and skin appendage neoplasms,,8391/0,,
737,Perifollicular fibroma,,Adnexal and skin appendage neoplasms,,8391/0,,
738,Trichodiscoma,,Adnexal and skin appendage neoplasms,,8391/0,,
739,Spindle cell predominant trichodiscoma,,Adnexal and skin appendage neoplasms,,8391/0,,
740,Syringofibroadenoma,,Adnexal and skin appendage neoplasms,,8392/0,,
741,Sweat gland adenoma,,Adnexal and skin appendage neoplasms,,8400/0,,
742,Syringadenoma,,Adnexal and skin appendage neoplasms,,8400/0,,
743,"Sweat gland tumor, benign",,Adnexal and skin appendage neoplasms,,8400/0,,
744,"Sweat gland tumor, NOS",,Adnexal and skin appendage neoplasms,,8400/1,,
745,Sweat gland adenocarcinoma,,Adnexal and skin appendage neoplasms,,8400/3,,
746,Sweat gland carcinoma,,Adnexal and skin appendage neoplasms,,8400/3,,
747,"Sweat gland tumor, malignant",,Adnexal and skin appendage neoplasms,,8400/3,,
748,Apocrine adenoma,,Adnexal and skin appendage neoplasms,,8401/0,,
749,Apocrine cystadenoma,,Adnexal and skin appendage neoplasms,,8401/0,,
750,Apocrine adenocarcinoma,,Adnexal and skin appendage neoplasms,,8401/3,,
751,Apocrine carcinoma,,Adnexal and skin appendage neoplasms,,8401/3,,
752,"Hidradenoma, NOS",,Adnexal and skin appendage neoplasms,,8402/0,,
753,Nodular hidradenoma,,Adnexal and skin appendage neoplasms,,8402/0,,
754,Clear cell hidradenoma,,Adnexal and skin appendage neoplasms,,8402/0,,
755,Eccrine acrospiroma,,Adnexal and skin appendage neoplasms,,8402/0,,
756,Hidradenocarcinoma,,Adnexal and skin appendage neoplasms,,8402/3,,
757,"Nodular hidradenoma, malignant",,Adnexal and skin appendage neoplasms,,8402/3,,
758,"Spiradenoma, NOS",,Adnexal and skin appendage neoplasms,,8403/0,,
759,Eccrine spiradenoma,,Adnexal and skin appendage neoplasms,,8403/0,,
760,Malignant eccrine spiradenoma,,Adnexal and skin appendage neoplasms,,8403/3,,
761,Malignant neoplasm arising from pre-existing spiradenoma,,Adnexal and skin appendage neoplasms,,8403/3,,
762,Malignant neoplasm arising from pre-existing cylindroma,,Adnexal and skin appendage neoplasms,,8403/3,,
763,Malignant neoplasm arising from pre-existing spiradenocylindroma,,Adnexal and skin appendage neoplasms,,8403/3,,
764,Hidrocystoma,,Adnexal and skin appendage neoplasms,,8404/0,,
765,Hidrocystadenoma,,Adnexal and skin appendage neoplasms,,8404/0,,
766,Eccrine cystadenoma,,Adnexal and skin appendage neoplasms,,8404/0,,
767,Papillary hidradenoma,,Adnexal and skin appendage neoplasms,,8405/0,,
768,Hidradenoma papilliferum,,Adnexal and skin appendage neoplasms,,8405/0,,
769,Syringocystadenoma papilliferum,,Adnexal and skin appendage neoplasms,,8406/0,,
770,Papillary syringadenoma,,Adnexal and skin appendage neoplasms,,8406/0,,
771,Papillary syringocystadenoma,,Adnexal and skin appendage neoplasms,,8406/0,,
772,Sialadenoma papilliferum,,Adnexal and skin appendage neoplasms,,8406/0,,
773,Syringocystadenocarcinoma papilliferum,,Adnexal and skin appendage neoplasms,,8406/3,,
774,"Syringoma, NOS",,Adnexal and skin appendage neoplasms,,8407/0,,
775,Syringomatous tumor of nipple,,Adnexal and skin appendage neoplasms,,8407/0,,
776,Syringomatous adenoma of nipple,,Adnexal and skin appendage neoplasms,,8407/0,,
777,Infiltrating syringomatous adenoma of nipple,,Adnexal and skin appendage neoplasms,,8407/0,,
778,Microcystic adnexal carcinoma,,Adnexal and skin appendage neoplasms,,8407/3,,
779,Sclerosing sweat duct carcinoma,,Adnexal and skin appendage neoplasms,,8407/3,,
780,Syringomatous carcinoma,,Adnexal and skin appendage neoplasms,,8407/3,,
781,Eccrine papillary adenoma,,Adnexal and skin appendage neoplasms,,8408/0,,
782,Digital papillary adenocarcinoma,,Adnexal and skin appendage neoplasms,,8408/3,,
783,Acinar cell carcinoma,,Adnexal and skin appendage neoplasms,,8550/3,,
784,Aggressive digital papillary adenoma,,Adnexal and skin appendage neoplasms,,8408/3,,
785,Eccrine papillary adenocarcinoma,,Adnexal and skin appendage neoplasms,,8408/3,,
786,"Poroma, NOS",,Adnexal and skin appendage neoplasms,,8409/0,,
787,"Eccrine poroma, NOS",,Adnexal and skin appendage neoplasms,,8409/0,,
788,Apocrine poroma,,Adnexal and skin appendage neoplasms,,8409/0,,
789,Porocarcinoma in situ,,Adnexal and skin appendage neoplasms,,8409/2,,
790,"Porocarcinoma, NOS",,Adnexal and skin appendage neoplasms,,8409/3,,
791,"Eccrine poroma, malignant",,Adnexal and skin appendage neoplasms,,8409/3,,
792,Sebaceoma,,Adnexal and skin appendage neoplasms,,8410/0,,
793,Sebaceous adenoma,,Adnexal and skin appendage neoplasms,,8410/0,,
794,Sebaceous epithelioma,,Adnexal and skin appendage neoplasms,,8410/0,,
795,Sebaceous carcinoma,,Adnexal and skin appendage neoplasms,,8410/3,,
796,Sebaceous adenocarcinoma,,Adnexal and skin appendage neoplasms,,8410/3,,
797,Eccrine adenocarcinoma,,Adnexal and skin appendage neoplasms,,8413/3,,
798,Ceruminous adenoma,,Adnexal and skin appendage neoplasms,,8420/0,,
799,Ceruminous adenocarcinoma,,Adnexal and skin appendage neoplasms,,8420/3,,
800,Ceruminous carcinoma,,Adnexal and skin appendage neoplasms,,8420/3,,
801,Mucoepidermoid neoplasms,,,,843,,
802,Mucoepidermoid tumor,,Mucoepidermoid neoplasms,,8430/1,,
803,Mucoepidermoid carcinoma,,Mucoepidermoid neoplasms,,8430/3,,
804,"Cystic, mucinous and serous neoplasms",,,,844-849,,
805,"Cystadenoma, NOS",,"Cystic, mucinous and serous neoplasms",,8440/0,,
806,"Cystoma, NOS",,"Cystic, mucinous and serous neoplasms",,8440/0,,
807,"Cystadenocarcinoma, NOS",,"Cystic, mucinous and serous neoplasms",,8440/3,,
808,"Serous cystadenoma, NOS",,"Cystic, mucinous and serous neoplasms",,8441/0,,
809,Serous cystoma,,"Cystic, mucinous and serous neoplasms",,8441/0,,
810,Serous microcystic adenoma,,"Cystic, mucinous and serous neoplasms",,8441/0,,
811,"Papillary serous cystadenoma, NOS",,"Cystic, mucinous and serous neoplasms",,8441/0,,
812,Serous intraepithelial carcinoma,,"Cystic, mucinous and serous neoplasms",,8441/2,,
813,Serous tubal intraepithelial carcinoma (STIC),,"Cystic, mucinous and serous neoplasms",,8441/2,,
814,Serous endometrial intraepithelial carcinoma,,"Cystic, mucinous and serous neoplasms",,8441/2,,
815,"Serous carcinoma, NOS",,"Cystic, mucinous and serous neoplasms",,8441/3,,
816,"Serous cystadenocarcinoma, NOS",,"Cystic, mucinous and serous neoplasms",,8441/3,,
817,"Serous adenocarcinoma, NOS",,"Cystic, mucinous and serous neoplasms",,8441/3,,
818,"Serous papillary adenocarcinoma, NOS",,"Cystic, mucinous and serous neoplasms",,8441/3,,
819,Papillary serous cystadenocarcinoma,,"Cystic, mucinous and serous neoplasms",,8441/3,,
820,Papillary serous adenocarcinoma,,"Cystic, mucinous and serous neoplasms",,8441/3,,
821,Serous surface papillary carcinoma,,"Cystic, mucinous and serous neoplasms",,8441/3,,
822,"Serous borderline tumor, NOS",,"Cystic, mucinous and serous neoplasms",,8442/1,,
823,"Serous tumor, atypical proliferative",,"Cystic, mucinous and serous neoplasms",,8442/1,,
824,"Serous cystadenoma, borderline malignancy",,"Cystic, mucinous and serous neoplasms",,8442/1,,
825,"Serous tumor, NOS, of low malignant potential",,"Cystic, mucinous and serous neoplasms",,8442/1,,
826,Serous papillary cystic tumor of borderline malignancy,,"Cystic, mucinous and serous neoplasms",,8442/1,,
827,Atypical proliferative papillary serous tumor,,"Cystic, mucinous and serous neoplasms",,8442/1,,
828,"PEComa, benign",,"Cystic, mucinous and serous neoplasms",,8714/0,,
829,"Papillary serous cystadenoma, borderline malignancy",,"Cystic, mucinous and serous neoplasms",,8442/1,,
830,Papillary serous tumor of low malignant potential,,"Cystic, mucinous and serous neoplasms",,8442/1,,
831,Serous surface papillary tumor of borderline malignancy,,"Cystic, mucinous and serous neoplasms",,8442/1,,
832,Clear cell cystadenoma,,"Cystic, mucinous and serous neoplasms",,8443/0,,
833,"Papillary cystadenoma, NOS",,"Cystic, mucinous and serous neoplasms",,8450/0,,
834,Papillary cystadenofibroma,,"Cystic, mucinous and serous neoplasms",,8450/0,,
835,"Papillary cystadenocarcinoma, NOS",,"Cystic, mucinous and serous neoplasms",,8450/3,,
836,Papillocystic adenocarcinoma,,"Cystic, mucinous and serous neoplasms",,8450/3,,
837,"Papillary cystadenoma, borderline malignancy",,"Cystic, mucinous and serous neoplasms",,8451/1,,
838,Solid pseudopapillary tumor of ovary,,"Cystic, mucinous and serous neoplasms",,8452/1,,
839,Papillary cystic tumor,,"Cystic, mucinous and serous neoplasms",,8452/1,,
840,Solid and cystic tumor,,"Cystic, mucinous and serous neoplasms",,8452/1,,
841,Solid and papillary epithelial neoplasm,,"Cystic, mucinous and serous neoplasms",,8452/1,,
842,Solid pseudopapillary neoplasm of pancreas,,"Cystic, mucinous and serous neoplasms",,8452/3,,
843,Solid pseudopapillary carcinoma,,"Cystic, mucinous and serous neoplasms",,8452/3,,
844,Intraductal papillary mucinous adenoma,,"Cystic, mucinous and serous neoplasms",,8453/0,,
845,Intraductal papillary mucinous tumor with intermediate dysplasia,,"Cystic, mucinous and serous neoplasms",,8453/0,,
846,Intraductal papillary mucinous tumor with low grade dysplasia,,"Cystic, mucinous and serous neoplasms",,8453/0,,
847,Intraductal papillary mucinous neoplasm with low grade dysplasia,,"Cystic, mucinous and serous neoplasms",,8453/0,,
848,Intraductal papillary mucinous tumor with moderate dysplasia,,"Cystic, mucinous and serous neoplasms",,8453/0,,
849,Intraductal papillary mucinous neoplasm with moderate dysplasia,,"Cystic, mucinous and serous neoplasms",,8453/0,,
850,Intraductal papillary mucinous neoplasm with high grade dysplasia,,"Cystic, mucinous and serous neoplasms",,8453/2,,
851,"Intraductal papillary mucinous carcinoma, non-invasive",,"Cystic, mucinous and serous neoplasms",,8453/2,,
852,Intraductal papillary mucinous neoplasm with an associated invasive carcinoma,,"Cystic, mucinous and serous neoplasms",,8453/3,,
853,"Intraductal papillary mucinous carcinoma, invasive",,"Cystic, mucinous and serous neoplasms",,8453/3,,
854,Cystic tumor of atrio-ventricular node,,"Cystic, mucinous and serous neoplasms",,8454/0,,
855,"Serous borderline tumor, micropapillary variant",,"Cystic, mucinous and serous neoplasms",,8460/2,,
856,"Serous carcinoma, non-invasive, low grade",,"Cystic, mucinous and serous neoplasms",,8460/2,,
857,Low grade serous carcinoma,,"Cystic, mucinous and serous neoplasms",,8460/3,,
858,Micropapillary serous carcinoma,,"Cystic, mucinous and serous neoplasms",,8460/3,,
859,Serous surface papilloma,,"Cystic, mucinous and serous neoplasms",,8461/0,,
860,High grade serous carcinoma,,"Cystic, mucinous and serous neoplasms",,8461/3,,
861,"Mucinous cystadenoma, NOS",,"Cystic, mucinous and serous neoplasms",,8470/0,,
862,"Papillary mucinous cystadenoma, NOS",,"Cystic, mucinous and serous neoplasms",,8470/0,,
863,"Papillary pseudomucinous cystadenoma, NOS",,"Cystic, mucinous and serous neoplasms",,8470/0,,
864,"Pseudomucinous cystadenoma, NOS",,"Cystic, mucinous and serous neoplasms",,8470/0,,
865,Mucinous cystoma,,"Cystic, mucinous and serous neoplasms",,8470/0,,
866,Mucinous cystic neoplasm with intermediate grade dysplasia,,"Cystic, mucinous and serous neoplasms",,8470/0,,
867,Mucinous cystic neoplasm with intermediate grade intraepithelial neoplasia,,"Cystic, mucinous and serous neoplasms",,8470/0,,
868,Mucinous cystic neoplasm with low grade dysplasia,,"Cystic, mucinous and serous neoplasms",,8470/0,,
869,Mucinous cystic neoplasm with low grade intraepithelial neoplasia,,"Cystic, mucinous and serous neoplasms",,8470/0,,
870,Mucinous cystic tumor with intermediate dysplasia,,"Cystic, mucinous and serous neoplasms",,8470/0,,
871,Mucinous cystic tumor with low grade dysplasia,,"Cystic, mucinous and serous neoplasms",,8470/0,,
872,Mucinous cystic tumor with moderate dysplasia,,"Cystic, mucinous and serous neoplasms",,8470/0,,
873,Mucinous cystic neoplasm with high grade dysplasia,,"Cystic, mucinous and serous neoplasms",,8470/2,,
874,"Mucinous cystadenocarcinoma, non-invasive",,"Cystic, mucinous and serous neoplasms",,8470/2,,
875,Mucinous cystic tumor with high grade dysplasia,,"Cystic, mucinous and serous neoplasms",,8470/2,,
876,Mucinous cystic neoplasm with high grade intraepithelial neoplasia,,"Cystic, mucinous and serous neoplasms",,8470/2,,
877,"Mucinous cystadenocarcinoma, NOS",,"Cystic, mucinous and serous neoplasms",,8470/3,,
878,"Pseudomucinous cystadenocarcinoma, NOS",,"Cystic, mucinous and serous neoplasms",,8470/3,,
879,Pseudomucinous adenocarcinoma,,"Cystic, mucinous and serous neoplasms",,8470/3,,
880,Mucinous cystic tumor with an associated invasive carcinoma,,"Cystic, mucinous and serous neoplasms",,8470/3,,
881,Mucinous cystic neoplasm with an associated invasive carcinoma,,"Cystic, mucinous and serous neoplasms",,8470/3,,
882,Papillary mucinous cystadenocarcinoma,,"Cystic, mucinous and serous neoplasms",,8470/3,,
883,Papillary pseudomucinous cystadenocarcinoma,,"Cystic, mucinous and serous neoplasms",,8470/3,,
884,Mucinous cystic tumor of borderline malignancy,,"Cystic, mucinous and serous neoplasms",,8472/1,,
885,Mucinous borderline tumor,,"Cystic, mucinous and serous neoplasms",,8472/1,,
886,"Mucinous tumor, NOS, of low malignant potential",,"Cystic, mucinous and serous neoplasms",,8472/1,,
887,Atypical proliferative mucinous tumor,,"Cystic, mucinous and serous neoplasms",,8472/1,,
888,"Mucinous cystadenoma, borderline malignancy",,"Cystic, mucinous and serous neoplasms",,8472/1,,
889,"Pseudomucinous cystadenoma, borderline malignancy",,"Cystic, mucinous and serous neoplasms",,8472/1,,
890,"Papillary mucinous cystadenoma, borderline malignancy",,"Cystic, mucinous and serous neoplasms",,8472/1,,
891,"Papillary pseudomucinous cystadenoma, borderline malignancy",,"Cystic, mucinous and serous neoplasms",,8472/1,,
892,Papillary mucinous tumor of low malignant potential,,"Cystic, mucinous and serous neoplasms",,8472/1,,
893,Seromucinous cystadenoma,,"Cystic, mucinous and serous neoplasms",,8474/0,,
894,Seromucinous borderline tumor,,"Cystic, mucinous and serous neoplasms",,8474/1,,
895,"Seromucinous tumor, atypical proliferative",,"Cystic, mucinous and serous neoplasms",,8474/1,,
896,Seromucinous carcinoma,,"Cystic, mucinous and serous neoplasms",,8474/3,,
897,Mucinous adenoma,,"Cystic, mucinous and serous neoplasms",,8480/0,,
898,Mucous gland adenoma,,"Cystic, mucinous and serous neoplasms",,8480/0,,
899,Low grade appendiceal mucinous neoplasm,,"Cystic, mucinous and serous neoplasms",,8480/1,,
900,Mucinous adenocarcinoma,,"Cystic, mucinous and serous neoplasms",,8480/3,,
901,"Acinar adenocarcinoma, mucinous variant",,"Cystic, mucinous and serous neoplasms",,8480/3,,
902,Colloid adenocarcinoma,,"Cystic, mucinous and serous neoplasms",,8480/3,,
903,Colloid carcinoma,,"Cystic, mucinous and serous neoplasms",,8480/3,,
904,Gelatinous adenocarcinoma,,"Cystic, mucinous and serous neoplasms",,8480/3,,
905,Gelatinous carcinoma,,"Cystic, mucinous and serous neoplasms",,8480/3,,
906,Mucinous carcinoma,,"Cystic, mucinous and serous neoplasms",,8480/3,,
907,Mucoid adenocarcinoma,,"Cystic, mucinous and serous neoplasms",,8480/3,,
908,Mucoid carcinoma,,"Cystic, mucinous and serous neoplasms",,8480/3,,
909,Mucous adenocarcinoma,,"Cystic, mucinous and serous neoplasms",,8480/3,,
910,Mucous carcinoma,,"Cystic, mucinous and serous neoplasms",,8480/3,,
911,Pseudomyxoma peritonei with unknown primary site,,"Cystic, mucinous and serous neoplasms",,8480/3,,
912,Mucinous tubular and spindle cell carcinoma,,"Cystic, mucinous and serous neoplasms",,8480/3,,
913,Pseudomyxoma peritonei,,"Cystic, mucinous and serous neoplasms",,8480/6,,
914,Mucin-producing adenocarcinoma,,"Cystic, mucinous and serous neoplasms",,8481/3,,
915,Mucin-producing carcinoma,,"Cystic, mucinous and serous neoplasms",,8481/3,,
916,Mucin-secreting adenocarcinoma,,"Cystic, mucinous and serous neoplasms",,8481/3,,
917,Mucin-secreting carcinoma,,"Cystic, mucinous and serous neoplasms",,8481/3,,
918,"Mucinous carcinoma, gastric type",,"Cystic, mucinous and serous neoplasms",,8482/3,,
919,"Mucinous adenocarcinoma, endocervical type",,"Cystic, mucinous and serous neoplasms",,8482/3,,
920,Signet ring cell carcinoma,,"Cystic, mucinous and serous neoplasms",,8490/3,,
921,Signet ring cell adenocarcinoma,,"Cystic, mucinous and serous neoplasms",,8490/3,,
922,"Acinar adenocarcinoma, signet ring-like variant",,"Cystic, mucinous and serous neoplasms",,8490/3,,
923,"Mucinous carcinoma, signet ring cell type",,"Cystic, mucinous and serous neoplasms",,8490/3,,
924,Poorly cohesive carcinoma,,"Cystic, mucinous and serous neoplasms",,8490/3,,
925,Signet ring cell/histiocytoid carcinoma,,"Cystic, mucinous and serous neoplasms",,8490/3,,
926,Metastatic signet ring cell carcinoma,,"Cystic, mucinous and serous neoplasms",,8490/6,,
927,Krukenberg tumor,,"Cystic, mucinous and serous neoplasms",,8490/6,,
928,Ductal and lobular neoplasms,,,,850-854,,
929,"Intraductal carcinoma, noninfiltrating, NOS",,Ductal and lobular neoplasms,,8500/2,,
930,"Intraductal adenocarcinoma, noninfiltrating, NOS",,Ductal and lobular neoplasms,,8500/2,,
931,"Intraductal carcinoma, NOS",,Ductal and lobular neoplasms,,8500/2,,
932,"Ductal carcinoma in situ, NOS",,Ductal and lobular neoplasms,,8500/2,,
933,"DCIS, NOS",,Ductal and lobular neoplasms,,8500/2,,
934,DIN 3,,Ductal and lobular neoplasms,,8500/2,,
935,Ductal intraepithelial neoplasia 3,,Ductal and lobular neoplasms,,8500/2,,
936,"Cystic hypersecretory carcinoma, intraductal",,Ductal and lobular neoplasms,,8500/2,,
937,"Infiltrating duct carcinoma, NOS",,Ductal and lobular neoplasms,,8500/3,,
938,Invasive breast carcinoma of no special type,,Ductal and lobular neoplasms,,8500/3,,
939,"Duct adenocarcinoma, NOS",,Ductal and lobular neoplasms,,8500/3,,
940,"Duct carcinoma, NOS",,Ductal and lobular neoplasms,,8500/3,,
941,"Ductal carcinoma, NOS",,Ductal and lobular neoplasms,,8500/3,,
942,Duct cell carcinoma,,Ductal and lobular neoplasms,,8500/3,,
943,Infiltrating duct adenocarcinoma,,Ductal and lobular neoplasms,,8500/3,,
944,Basal-like carcinoma of breast,,Ductal and lobular neoplasms,,8500/3,,
945,Adenocarcinoma of mammary gland type,,Ductal and lobular neoplasms,,8500/3,,
946,Adenocarcinoma of anogenital mammary-like glands,,Ductal and lobular neoplasms,,8500/3,,
947,Carcinoma of male breast,,Ductal and lobular neoplasms,,8500/3,,
948,"Comedocarcinoma, noninfiltrating",,Ductal and lobular neoplasms,,8501/2,,
949,"Ductal carcinoma in situ, comedo type",,Ductal and lobular neoplasms,,8501/2,,
950,"DCIS, comedo type",,Ductal and lobular neoplasms,,8501/2,,
951,"Comedocarcinoma, NOS",,Ductal and lobular neoplasms,,8501/3,,
952,Secretory carcinoma,,Ductal and lobular neoplasms,,8502/3,,
953,Juvenile carcinoma of breast,,Ductal and lobular neoplasms,,8502/3,,
954,Intraductal papilloma,,Ductal and lobular neoplasms,,8503/0,,
955,"Duct adenoma, NOS",,Ductal and lobular neoplasms,,8503/0,,
956,Ductal papilloma,,Ductal and lobular neoplasms,,8503/0,,
957,"Intraductal papillary neoplasm, NOS",,Ductal and lobular neoplasms,,8503/0,,
958,Intracystic papillary neoplasm with low grade intraepithelial neoplasia,,Ductal and lobular neoplasms,,8503/0,,
959,Intracystic papillary neoplasm with intermediate grade intraepithelial neoplasia,,Ductal and lobular neoplasms,,8503/0,,
960,Intraglandular papillary neoplasm with low grade intraepithelial neoplasia,,Ductal and lobular neoplasms,,8503/0,,
961,Intraductal papillary neoplasm with intermediate grade neoplasia,,Ductal and lobular neoplasms,,8503/0,,
962,Intracystic papillary adenocarcinoma,,Ductal and lobular neoplasms,,8504/2,,
963,Intraductal papillary neoplasm with low grade intraepithelial neoplasia,,Ductal and lobular neoplasms,,8503/0,,
964,"Intraductal tubular-papillary neoplasm, low grade",,Ductal and lobular neoplasms,,8503/0,,
965,Intraductal papilloma with atypical ductal hyperplasia,,Ductal and lobular neoplasms,,8503/0,,
966,Noninfiltrating intraductal papillary adenocarcinoma,,Ductal and lobular neoplasms,,8503/2,,
967,"Intraductal papillary adenocarcinoma, NOS",,Ductal and lobular neoplasms,,8503/2,,
968,"Intraductal papillary carcinoma, NOS",,Ductal and lobular neoplasms,,8503/2,,
969,"Ductal carcinoma in situ, papillary",,Ductal and lobular neoplasms,,8503/2,,
970,Noninfiltrating intraductal papillary carcinoma,,Ductal and lobular neoplasms,,8503/2,,
971,Intraductal papilloma with DCIS,,Ductal and lobular neoplasms,,8503/2,,
972,Intraductal papillary neoplasm with high grade intraepithelial neoplasia,,Ductal and lobular neoplasms,,8503/2,,
973,Intracystic papillary neoplasm with high grade intraepithelial neoplasia,,Ductal and lobular neoplasms,,8503/2,,
974,Intracystic papillary tumor with high grade dysplasia,,Ductal and lobular neoplasms,,8503/2,,
975,Intracystic papillary tumor with high grade intraepithelial neoplasia,,Ductal and lobular neoplasms,,8503/2,,
976,Intraductal papillary neoplasm with high grade dysplasia,,Ductal and lobular neoplasms,,8503/2,,
977,Intraductal papillary tumor with high grade dysplasia,,Ductal and lobular neoplasms,,8503/2,,
978,Intraductal papillary tumor with high grade intraepithelial neoplasia,,Ductal and lobular neoplasms,,8503/2,,
979,"Intraductal tubular-papillary neoplasm, high grade",,Ductal and lobular neoplasms,,8503/2,,
980,Intraductal tubulopapillary neoplasm,,Ductal and lobular neoplasms,,8503/2,,
981,Intraductal papillary adenocarcinoma with invasion,,Ductal and lobular neoplasms,,8503/3,,
982,Infiltrating papillary adenocarcinoma,,Ductal and lobular neoplasms,,8503/3,,
983,Infiltrating and papillary adenocarcinoma,,Ductal and lobular neoplasms,,8503/3,,
984,Papillary carcinoma of breast,,Ductal and lobular neoplasms,,8503/3,,
985,Intraductal papillary neoplasm with associated invasive carcinoma,,Ductal and lobular neoplasms,,8503/3,,
986,Intracystic papillary neoplasm with associated invasive carcinoma,,Ductal and lobular neoplasms,,8503/3,,
987,Intracystic papillary adenoma,,Ductal and lobular neoplasms,,8504/0,,
988,Intracystic papilloma,,Ductal and lobular neoplasms,,8504/0,,
989,Encapsulated papillary carcinoma,,Ductal and lobular neoplasms,,8504/2,,
990,Noninfiltrating intracystic carcinoma,,Ductal and lobular neoplasms,,8504/2,,
991,Encysted papillary carcinoma,,Ductal and lobular neoplasms,,8504/2,,
992,Intracystic papillary carcinoma,,Ductal and lobular neoplasms,,8504/2,,
993,"Intracystic carcinoma, NOS",,Ductal and lobular neoplasms,,8504/2,,
994,Encapsulated papillary carcinoma with invasion,,Ductal and lobular neoplasms,,8504/3,,
995,Encysted papillary carcinoma with invasion,,Ductal and lobular neoplasms,,8504/3,,
996,Intracystic papillary carcinoma with invasion,,Ductal and lobular neoplasms,,8504/3,,
997,"Intraductal papillomatosis, NOS",,Ductal and lobular neoplasms,,8505/0,,
998,Diffuse intraductal papillomatosis,,Ductal and lobular neoplasms,,8505/0,,
999,Adenoma of nipple,,Ductal and lobular neoplasms,,8506/0,,
1000,Subareolar duct papillomatosis,,Ductal and lobular neoplasms,,8506/0,,
1001,Intraductal micropapillary carcinoma,,Ductal and lobular neoplasms,,8507/2,,
1002,"Ductal carcinoma in situ, micropapillary",,Ductal and lobular neoplasms,,8507/2,,
1003,"Intraductal carcinoma, clinging, high grade",,Ductal and lobular neoplasms,,8507/2,,
1004,Invasive micropapillary carcinoma of breast,,Ductal and lobular neoplasms,,8507/3,,
1005,Micropapillary carcinoma of breast,,Ductal and lobular neoplasms,,8507/3,,
1006,Cystic hypersecretory carcinoma,,Ductal and lobular neoplasms,,8508/3,,
1007,Solid papillary carcinoma in situ,,Ductal and lobular neoplasms,,8509/2,,
1008,Endocrine mucin-producing sweat gland carcinoma in situ,,Ductal and lobular neoplasms,,8509/2,,
1009,Solid papillary carcinoma with invasion,,Ductal and lobular neoplasms,,8509/3,,
1010,Endocrine mucin-producing sweat gland carcinoma,,Ductal and lobular neoplasms,,8509/3,,
1011,"Medullary carcinoma, NOS",,Ductal and lobular neoplasms,,8510/3,,
1012,Medullary adenocarcinoma,,Ductal and lobular neoplasms,,8510/3,,
1013,Medullary-like carcinoma,,Ductal and lobular neoplasms,,8510/3,,
1014,Medullary carcinoma with lymphoid stroma,,Ductal and lobular neoplasms,,8512/3,,
1015,Atypical medullary carcinoma,,Ductal and lobular neoplasms,,8513/3,,
1016,"Duct carcinoma, desmoplastic type",,Ductal and lobular neoplasms,,8514/3,,
1017,"Lobular carcinoma in situ, pleomorphic",,Ductal and lobular neoplasms,,8519/2,,
1018,"LCIS, pleomorphic",,Ductal and lobular neoplasms,,8519/2,,
1019,"Lobular carcinoma in situ, NOS",,Ductal and lobular neoplasms,,8520/2,,
1020,"LCIS, NOS",,Ductal and lobular neoplasms,,8520/2,,
1021,"Lobular carcinoma, noninfiltrating",,Ductal and lobular neoplasms,,8520/2,,
1022,"Lobular carcinoma in situ, classic",,Ductal and lobular neoplasms,,8520/2,,
1023,Intraductal papilloma with lobular carcinoma in situ,,Ductal and lobular neoplasms,,8520/2,,
1024,"Lobular carcinoma, NOS",,Ductal and lobular neoplasms,,8520/3,,
1025,"Infiltrating lobular carcinoma, NOS",,Ductal and lobular neoplasms,,8520/3,,
1026,Lobular adenocarcinoma,,Ductal and lobular neoplasms,,8520/3,,
1027,Tubulolobular carcinoma,,Ductal and lobular neoplasms,,8520/3,,
1028,"Thymoma, benign",,Ductal and lobular neoplasms,,8580/0,,
1029,"Lobular carcinoma, pleomorphic",,Ductal and lobular neoplasms,,8520/3,,
1030,Infiltrating ductular carcinoma,,Ductal and lobular neoplasms,,8521/3,,
