name,definition,codesystem,code,ontologyTermURI
"MB01","MB01","NCIT","C20275","http://purl.obolibrary.org/obo/NCIT_C20275"
"MB02","MB02","NCIT","C20276","http://purl.obolibrary.org/obo/NCIT_C20276"
"MB03","MB03","NCIT","C20277","http://purl.obolibrary.org/obo/NCIT_C20277"
"MizMedi ES Cell Line","MizMedi ES Cell Line","NCIT","C20278","http://purl.obolibrary.org/obo/NCIT_C20278"
"MI01","MI01","NCIT","C20279","http://purl.obolibrary.org/obo/NCIT_C20279"
"Tara ES Cell Line","Tara ES Cell Line","NCIT","C20280","http://purl.obolibrary.org/obo/NCIT_C20280"
"NC01","NC01","NCIT","C20281","http://purl.obolibrary.org/obo/NCIT_C20281"
"NC02","NC02","NCIT","C20282","http://purl.obolibrary.org/obo/NCIT_C20282"
"NC03","NC03","NCIT","C20283","http://purl.obolibrary.org/obo/NCIT_C20283"
"Pochon ES Cell Line","Pochon ES Cell Line","NCIT","C20284","http://purl.obolibrary.org/obo/NCIT_C20284"
"CH01","CH01","NCIT","C20285","http://purl.obolibrary.org/obo/NCIT_C20285"
"CH02","CH02","NCIT","C20286","http://purl.obolibrary.org/obo/NCIT_C20286"
"Reliance ES Cell Line","Reliance ES Cell Line","NCIT","C20287","http://purl.obolibrary.org/obo/NCIT_C20287"
"RL05","RL05","NCIT","C20288","http://purl.obolibrary.org/obo/NCIT_C20288"
"RL07","RL07","NCIT","C20289","http://purl.obolibrary.org/obo/NCIT_C20289"
"RL10","RL10","NCIT","C20290","http://purl.obolibrary.org/obo/NCIT_C20290"
"RL13","RL13","NCIT","C20291","http://purl.obolibrary.org/obo/NCIT_C20291"
"RL15","RL15","NCIT","C20292","http://purl.obolibrary.org/obo/NCIT_C20292"
"RL20","RL20","NCIT","C20293","http://purl.obolibrary.org/obo/NCIT_C20293"
"RL21","RL21","NCIT","C20294","http://purl.obolibrary.org/obo/NCIT_C20294"
"Technion ES Cell Line","Technion ES Cell Line","NCIT","C20295","http://purl.obolibrary.org/obo/NCIT_C20295"
"TE03","TE03","NCIT","C20296","http://purl.obolibrary.org/obo/NCIT_C20296"
"TE32","TE32","NCIT","C20297","http://purl.obolibrary.org/obo/NCIT_C20297"
"TE33","TE33","NCIT","C20298","http://purl.obolibrary.org/obo/NCIT_C20298"
"TE04","TE04","NCIT","C20299","http://purl.obolibrary.org/obo/NCIT_C20299"
"TE06","TE06","NCIT","C20300","http://purl.obolibrary.org/obo/NCIT_C20300"
"TE62","TE62","NCIT","C20301","http://purl.obolibrary.org/obo/NCIT_C20301"
"TE07","TE07","NCIT","C20302","http://purl.obolibrary.org/obo/NCIT_C20302"
"TE72","TE72","NCIT","C20303","http://purl.obolibrary.org/obo/NCIT_C20303"
"UCSF ES Cell Line","UCSF ES Cell Line","NCIT","C20304","http://purl.obolibrary.org/obo/NCIT_C20304"
"UC01","UC01","NCIT","C20305","http://purl.obolibrary.org/obo/NCIT_C20305"
"UC06","UC06","NCIT","C20306","http://purl.obolibrary.org/obo/NCIT_C20306"
"Wisconsin ES Cell Line","Wisconsin ES Cell Line","NCIT","C20307","http://purl.obolibrary.org/obo/NCIT_C20307"
"WA01","WA01","NCIT","C20308","http://purl.obolibrary.org/obo/NCIT_C20308"
"WA07","WA07","NCIT","C20309","http://purl.obolibrary.org/obo/NCIT_C20309"
"WA09","WA09","NCIT","C20310","http://purl.obolibrary.org/obo/NCIT_C20310"
"WA13","WA13","NCIT","C20311","http://purl.obolibrary.org/obo/NCIT_C20311"
"WA14","WA14","NCIT","C20312","http://purl.obolibrary.org/obo/NCIT_C20312"
"Gallbladder Stone","Gallbladder Stone","NCIT","C34443","http://purl.obolibrary.org/obo/NCIT_C34443"
"Common Bile Duct Stone","Common Bile Duct Stone","NCIT","C34499","http://purl.obolibrary.org/obo/NCIT_C34499"
"Salivary Duct Stone","Salivary Duct Stone","NCIT","C34993","http://purl.obolibrary.org/obo/NCIT_C34993"
"Salivary Gland Stone","Salivary Gland Stone","NCIT","C34994","http://purl.obolibrary.org/obo/NCIT_C34994"
"Cystic Duct Stone","Cystic Duct Stone","NCIT","C35333","http://purl.obolibrary.org/obo/NCIT_C35333"
"Pancreatic Duct Stone","Pancreatic Duct Stone","NCIT","C35404","http://purl.obolibrary.org/obo/NCIT_C35404"
"Mixed Stone","Mixed Stone","NCIT","C35585","http://purl.obolibrary.org/obo/NCIT_C35585"
"Submandibular Duct Stone","Submandibular Duct Stone","NCIT","C35629","http://purl.obolibrary.org/obo/NCIT_C35629"
"Bile Duct Stone","Bile Duct Stone","NCIT","C35773","http://purl.obolibrary.org/obo/NCIT_C35773"
"Corneal Transplant","Corneal Transplant","NCIT","C50514","http://purl.obolibrary.org/obo/NCIT_C50514"
"Pus","Pus","NCIT","C50718","http://purl.obolibrary.org/obo/NCIT_C50718"
"Tissue Or Organ Transplant","Tissue Or Organ Transplant","NCIT","C50920","http://purl.obolibrary.org/obo/NCIT_C50920"
"Isolate","Isolate","NCIT","C53471","http://purl.obolibrary.org/obo/NCIT_C53471"
"Frozen Section","Frozen Section","NCIT","C67462","http://purl.obolibrary.org/obo/NCIT_C67462"
"Permanent Section","Permanent Section","NCIT","C67463","http://purl.obolibrary.org/obo/NCIT_C67463"
"Arterial Blood","Arterial Blood","NCIT","C78729","http://purl.obolibrary.org/obo/NCIT_C78729"
"Venous Blood","Venous Blood","NCIT","C78730","http://purl.obolibrary.org/obo/NCIT_C78730"
"Atherosclerotic Plaque","Atherosclerotic Plaque","NCIT","C78739","http://purl.obolibrary.org/obo/NCIT_C78739"
"Menstrual Blood","Menstrual Blood","NCIT","C78740","http://purl.obolibrary.org/obo/NCIT_C78740"
"Lochia","Lochia","NCIT","C78742","http://purl.obolibrary.org/obo/NCIT_C78742"
"Meconium","Meconium","NCIT","C78743","http://purl.obolibrary.org/obo/NCIT_C78743"
"Transudate","Transudate","NCIT","C78744","http://purl.obolibrary.org/obo/NCIT_C78744"
"Blood Smear","Blood Smear","NCIT","C79903","http://purl.obolibrary.org/obo/NCIT_C79903"
"NCI-60 Cell Line","NCI-60 Cell Line","NCIT","C139309","http://purl.obolibrary.org/obo/NCIT_C139309"
"Serum or Plasma Supernatant","Serum or Plasma Supernatant","NCIT","C150893","http://purl.obolibrary.org/obo/NCIT_C150893"
"Cerebrospinal Fluid Supernatant","Cerebrospinal Fluid Supernatant","NCIT","C150894","http://purl.obolibrary.org/obo/NCIT_C150894"
"Swabbed Material","Swabbed Material","NCIT","C150895","http://purl.obolibrary.org/obo/NCIT_C150895"
"Gallbladder Sludge","Gallbladder Sludge","NCIT","C121868","http://purl.obolibrary.org/obo/NCIT_C121868"
"Femur/Femorotibial Joint","Femur/Femorotibial Joint","NCIT","C135523","http://purl.obolibrary.org/obo/NCIT_C135523"
"Gene Bank","Gene Bank","NCIT","C15237","http://purl.obolibrary.org/obo/NCIT_C15237"
"Genomic Library","Genomic Library","NCIT","C15241","http://purl.obolibrary.org/obo/NCIT_C15241"
"cDNA Library","cDNA Library","NCIT","C15727","http://purl.obolibrary.org/obo/NCIT_C15727"
"EST Library","EST Library","NCIT","C16208","http://purl.obolibrary.org/obo/NCIT_C16208"
"ORESTES Library","ORESTES Library","NCIT","C16220","http://purl.obolibrary.org/obo/NCIT_C16220"
"DNA Library","DNA Library","NCIT","C16223","http://purl.obolibrary.org/obo/NCIT_C16223"
"SAGE Library","SAGE Library","NCIT","C16224","http://purl.obolibrary.org/obo/NCIT_C16224"
"Expression Library","Expression Library","NCIT","C16232","http://purl.obolibrary.org/obo/NCIT_C16232"
"Pooled Sample","Pooled Sample","NCIT","C45910","http://purl.obolibrary.org/obo/NCIT_C45910"
"Sex Pooled Sample","Sex Pooled Sample","NCIT","C45910","http://purl.obolibrary.org/obo/NCIT_C45910"
"Lysate","Lysate","NCIT","C62004","http://purl.obolibrary.org/obo/NCIT_C62004"
"Subclone","Subclone","NCIT","C62037","http://purl.obolibrary.org/obo/NCIT_C62037"
"Unstained Specimen","Unstained Specimen","NCIT","C62755","http://purl.obolibrary.org/obo/NCIT_C62755"
"Archived Newborn Blood Sample","Archived Newborn Blood Sample","NCIT","C63504","http://purl.obolibrary.org/obo/NCIT_C63504"
"Cross-section","Cross-section","NCIT","C63795","http://purl.obolibrary.org/obo/NCIT_C63795"
"Buffy Coat","Buffy Coat","NCIT","C84507","http://purl.obolibrary.org/obo/NCIT_C84507"
"Whole Bone Marrow","Whole Bone Marrow","NCIT","C84513","http://purl.obolibrary.org/obo/NCIT_C84513"
"Fixed Specimen","Fixed Specimen","NCIT","C84514","http://purl.obolibrary.org/obo/NCIT_C84514"
"Dried Specimen","Dried Specimen","NCIT","C84516","http://purl.obolibrary.org/obo/NCIT_C84516"
"Fresh Specimen","Fresh Specimen","NCIT","C84517","http://purl.obolibrary.org/obo/NCIT_C84517"
"Core Specimen","Core Specimen","NCIT","C99275","http://purl.obolibrary.org/obo/NCIT_C99275"
"Tissue Scroll","Tissue Scroll","NCIT","C99276","http://purl.obolibrary.org/obo/NCIT_C99276"
"Lavage Fluid","Lavage Fluid","NCIT","C103411","http://purl.obolibrary.org/obo/NCIT_C103411"
"Capillary Blood","Capillary Blood","NCIT","C112235","http://purl.obolibrary.org/obo/NCIT_C112235"
"Levator Ani/Bulbospongiosus","Levator Ani/Bulbospongiosus","NCIT","C112430","http://purl.obolibrary.org/obo/NCIT_C112430"
"Sediment","Sediment","NCIT","C113677","http://purl.obolibrary.org/obo/NCIT_C113677"
"Cell Pellet","Cell Pellet","NCIT","C113745","http://purl.obolibrary.org/obo/NCIT_C113745"
"Dried Blood Spot","Dried Blood Spot","NCIT","C113746","http://purl.obolibrary.org/obo/NCIT_C113746"
"Tissue Sample","Tissue Sample","NCIT","C19697","http://purl.obolibrary.org/obo/NCIT_C19697"
"Formalin-Fixed Paraffin-Embedded B-Cell (CD20) Slide","Formalin-Fixed Paraffin-Embedded B-Cell (CD20) Slide","NCIT","C125610","http://purl.obolibrary.org/obo/NCIT_C125610"
"Formalin-Fixed Paraffin-Embedded T-Cell (CD3) Slide","Formalin-Fixed Paraffin-Embedded T-Cell (CD3) Slide","NCIT","C125611","http://purl.obolibrary.org/obo/NCIT_C125611"
"Thoracic Fluid","Thoracic Fluid","NCIT","C125897","http://purl.obolibrary.org/obo/NCIT_C125897"
"Exhaled Breath Condensate","Exhaled Breath Condensate","NCIT","C126053","http://purl.obolibrary.org/obo/NCIT_C126053"
"Urine Pellet","Urine Pellet","NCIT","C126103","http://purl.obolibrary.org/obo/NCIT_C126103"
"Packed Red Blood Cells","Packed Red Blood Cells","NCIT","C126363","http://purl.obolibrary.org/obo/NCIT_C126363"
"Protoplast","Protoplast","NCIT","C12659","http://purl.obolibrary.org/obo/NCIT_C12659"
"Spheroplast","Spheroplast","NCIT","C12661","http://purl.obolibrary.org/obo/NCIT_C12661"
"Sorted Cells","Sorted Cells","NCIT","C126974","http://purl.obolibrary.org/obo/NCIT_C126974"
"Expired Air","Expired Air","NCIT","C78741","http://purl.obolibrary.org/obo/NCIT_C78741"
"Cell Line","Cell Line","NCIT","C16403","http://purl.obolibrary.org/obo/NCIT_C16403"
"Hybridoma","Hybridoma","NCIT","C16700","http://purl.obolibrary.org/obo/NCIT_C16700"
"Cell Fraction","Cell Fraction","NCIT","C17169","http://purl.obolibrary.org/obo/NCIT_C17169"
"CHO Cells","CHO Cells","NCIT","C17421","http://purl.obolibrary.org/obo/NCIT_C17421"
"NIH/3T3","NIH/3T3","NCIT","C17422","http://purl.obolibrary.org/obo/NCIT_C17422"
"PC-12","PC-12","NCIT","C17435","http://purl.obolibrary.org/obo/NCIT_C17435"
"Prokaryotic Cell Component","Prokaryotic Cell Component","NCIT","C17711","http://purl.obolibrary.org/obo/NCIT_C17711"
"Fetal Tissue","Fetal Tissue","NCIT","C17730","http://purl.obolibrary.org/obo/NCIT_C17730"
"HT29","HT29","NCIT","C17896","http://purl.obolibrary.org/obo/NCIT_C17896"
"COS-1","COS-1","NCIT","C17968","http://purl.obolibrary.org/obo/NCIT_C17968"
"Tumor Tissue","Tumor Tissue","NCIT","C18009","http://purl.obolibrary.org/obo/NCIT_C18009"
"MCF7","MCF7","NCIT","C18096","http://purl.obolibrary.org/obo/NCIT_C18096"
"Biopsy Specimen","Biopsy Specimen","NCIT","C18202","http://purl.obolibrary.org/obo/NCIT_C18202"
"Monkey Cell Line","Monkey Cell Line","NCIT","C20219","http://purl.obolibrary.org/obo/NCIT_C20219"
"Mouse Cell Line","Mouse Cell Line","NCIT","C20220","http://purl.obolibrary.org/obo/NCIT_C20220"
"Hamster Cell Line","Hamster Cell Line","NCIT","C20221","http://purl.obolibrary.org/obo/NCIT_C20221"
"Rat Cell Line","Rat Cell Line","NCIT","C20222","http://purl.obolibrary.org/obo/NCIT_C20222"
"Clone","Clone","NCIT","C37925","http://purl.obolibrary.org/obo/NCIT_C37925"
"Necropsy Sample","Necropsy Sample","NCIT","C166270","http://purl.obolibrary.org/obo/NCIT_C166270"
"Urine Casts","Urine Casts","NCIT","C38095","http://purl.obolibrary.org/obo/NCIT_C38095"
"Whole Blood","Whole Blood","NCIT","C41067","http://purl.obolibrary.org/obo/NCIT_C41067"
"Fresh Frozen Plasma","Fresh Frozen Plasma","NCIT","C89783","http://purl.obolibrary.org/obo/NCIT_C89783"
"Total Tissue","Total Tissue","NCIT","C90476","http://purl.obolibrary.org/obo/NCIT_C90476"
"Trigeminal Ganglion/Trigeminal Nerve","Trigeminal Ganglion/Trigeminal Nerve","NCIT","C92214","http://purl.obolibrary.org/obo/NCIT_C92214"
"Submandibular Gland/Sublingual Gland","Submandibular Gland/Sublingual Gland","NCIT","C92215","http://purl.obolibrary.org/obo/NCIT_C92215"
"Seminal Vesicle/Coagulating Gland","Seminal Vesicle/Coagulating Gland","NCIT","C92216","http://purl.obolibrary.org/obo/NCIT_C92216"
"Rectum/Anus","Rectum/Anus","NCIT","C92217","http://purl.obolibrary.org/obo/NCIT_C92217"
"Lung/Bronchus","Lung/Bronchus","NCIT","C92218","http://purl.obolibrary.org/obo/NCIT_C92218"
"Mesentery/Peritoneum","Mesentery/Peritoneum","NCIT","C92435","http://purl.obolibrary.org/obo/NCIT_C92435"
"Uterus/Cervix","Uterus/Cervix","NCIT","C92436","http://purl.obolibrary.org/obo/NCIT_C92436"
"Skin/Subcutaneous Tissue","Skin/Subcutaneous Tissue","NCIT","C92441","http://purl.obolibrary.org/obo/NCIT_C92441"
"Matched Tissues","Matched Tissues","NCIT","C92469","http://purl.obolibrary.org/obo/NCIT_C92469"
"Ovary/Oviduct","Ovary/Oviduct","NCIT","C92595","http://purl.obolibrary.org/obo/NCIT_C92595"
"Cervical Mucus Plug","Cervical Mucus Plug","NCIT","C92752","http://purl.obolibrary.org/obo/NCIT_C92752"
"Bone Marrow Sample","Bone Marrow Sample","NCIT","C164009","http://purl.obolibrary.org/obo/NCIT_C164009"
"food isolate","food isolate","GENEPIO","0002233","http://purl.obolibrary.org/obo/GENEPIO_0002233"
"Cell Strain","Cell Strain","NCIT","C45382","http://purl.obolibrary.org/obo/NCIT_C45382"
"Peritoneal Dialysis Fluid","Peritoneal Dialysis Fluid","NCIT","C154852","http://purl.obolibrary.org/obo/NCIT_C154852"
"Bronchoalveolar Biopsy Specimen","Bronchoalveolar Biopsy Specimen","NCIT","C155830","http://purl.obolibrary.org/obo/NCIT_C155830"
"Nasopharyngeal Swab Specimen","Nasopharyngeal Swab Specimen","NCIT","C155831","http://purl.obolibrary.org/obo/NCIT_C155831"
"Nasopharyngeal Wash Specimen","Nasopharyngeal Wash Specimen","NCIT","C155832","http://purl.obolibrary.org/obo/NCIT_C155832"
"Nasal Swab or Nose Specimen","Nasal Swab or Nose Specimen","NCIT","C155833","http://purl.obolibrary.org/obo/NCIT_C155833"
"Nasal Wash Specimen","Nasal Wash Specimen","NCIT","C155834","http://purl.obolibrary.org/obo/NCIT_C155834"
"Oropharyngeal Swab Specimen","Oropharyngeal Swab Specimen","NCIT","C155835","http://purl.obolibrary.org/obo/NCIT_C155835"
Blood,Blood that has not been separated into its various components; blood that has not been modified except for the addition of an anticoagulant.,MIABIS-2.0-17,BLOOD,https://github.com/MIABIS/miabis/wiki/Structured-data-and-lists#material-type
DNA,A long linear double-stranded polymer formed from nucleotides attached to a deoxyribose backbone and found in the nucleus of a cell; associated with the transmission of genetic information.,MIABIS-2.0-17,DNA,https://github.com/MIABIS/miabis/wiki/Structured-data-and-lists#material-type
Faeces,"The material discharged from the bowel during defecation. It consists of undigested food, intestinal mucus, epithelial cells, and bacteria.",MIABIS-2.0-17,FAECES,https://github.com/MIABIS/miabis/wiki/Structured-data-and-lists#material-type
Immortalized Cell Lines,"Cells of a single type (human, animal, or plant) that have been adapted to grow continuously in the laboratory and are used in research.",MIABIS-2.0-17,IMMORTALIZED CELL LINES,https://github.com/MIABIS/miabis/wiki/Structured-data-and-lists#material-type
Isolated Pathogen,"An isolated biological agent causing disease; a disease producer e.g. virus, bacterium, prion, other microorganism etc.",MIABIS-2.0-17,ISOLATED PATHOGEN,https://github.com/MIABIS/miabis/wiki/Structured-data-and-lists#material-type
Other,"Any other type of material taken from a biological entity, e.g. amniotic fluid, cerebrospinal fluid (CSV), mitochondrial RNA.",MIABIS-2.0-17,OTHER,https://github.com/MIABIS/miabis/wiki/Structured-data-and-lists#material-type
Plasma,"Plasma is the fluid (acellular) portion of the circulating blood, as distinguished from the serum that is the fluid portion of the blood obtained by removal of the fibrin clot and blood cells after coagulation.",MIABIS-2.0-17,PLASMA,https://github.com/MIABIS/miabis/wiki/Structured-data-and-lists#material-type
RNA,"One of two types of nucleic acid made by cells. RNA contains information that has been copied from DNA (the other type of nucleic acid). Cells make several different forms of RNA, and each form has a specific job in the cell. Many forms of RNA have functions related to making proteins. RNA is also the genetic material of some viruses instead of DNA. RNA can be made in the laboratory and used in research studies. Also called ribonucleic acid.",MIABIS-2.0-17,RNA,https://github.com/MIABIS/miabis/wiki/Structured-data-and-lists#material-type
Saliva,A clear liquid secreted into the mouth by the salivary glands and mucous glands of the mouth; moistens the mouth and starts the digestion of starches.,MIABIS-2.0-17,SALIVA,https://github.com/MIABIS/miabis/wiki/Structured-data-and-lists#material-type
Serum,The clear portion of the blood that remains after the removal of the blood cells and the clotting proteins.,MIABIS-2.0-17,SERUM,https://github.com/MIABIS/miabis/wiki/Structured-data-and-lists#material-type
Tissue (FFPE),"Tissue, formalin fixated and paraffin preserved or equivalent.",MIABIS-2.0-17,TISSUE (FFPE),https://github.com/MIABIS/miabis/wiki/Structured-data-and-lists#material-type
Tissue (Frozen),"An anatomical structure consisting of similarly specialized cells and intercellular matrix, aggregated according to genetically determined spatial relationships, performing a specific function.",MIABIS-2.0-17,TISSUE (FROZEN),https://github.com/MIABIS/miabis/wiki/Structured-data-and-lists#material-type
Urine,The fluid that is excreted by the kidneys. It is stored in the bladder and discharged through the urethra.,MIABIS-2.0-17,URINE,https://github.com/MIABIS/miabis/wiki/Structured-data-and-lists#material-type
