name,definition,codesystem,code,ontologyTermURI
"Commissural lip fistula","Commissural lip fistula","Orphanet","141061","http://www.orpha.net/ORDO/Orphanet_141061"
"Digestive duplication cyst of the tongue","Digestive duplication cyst of the tongue","Orphanet","141071","http://www.orpha.net/ORDO/Orphanet_141071"
"Hydrocephaly-cerebellar agenesis syndrome","Hydrocephaly-cerebellar agenesis syndrome","Orphanet","1397","http://www.orpha.net/ORDO/Orphanet_1397"
"Cervicofacial fibrochondroma","Cervicofacial fibrochondroma","Orphanet","141067","http://www.orpha.net/ORDO/Orphanet_141067"
"Isolated cerebellar agenesis","Isolated cerebellar agenesis","Orphanet","1398","http://www.orpha.net/ORDO/Orphanet_1398"
"Richards-Rundle syndrome","Richards-Rundle syndrome","Orphanet","1399","http://www.orpha.net/ORDO/Orphanet_1399"
"Epignathus","Epignathus","Orphanet","141077","http://www.orpha.net/ORDO/Orphanet_141077"
"CHAND syndrome","CHAND syndrome","Orphanet","1401","http://www.orpha.net/ORDO/Orphanet_1401"
"External auditory canal aplasia/hypoplasia","External auditory canal aplasia/hypoplasia","Orphanet","141074","http://www.orpha.net/ORDO/Orphanet_141074"
"Isolated congenital hypoglossia/aglossia","Isolated congenital hypoglossia/aglossia","Orphanet","141152","http://www.orpha.net/ORDO/Orphanet_141152"
"Metaphyseal chondrodysplasia, Schmid type","Metaphyseal chondrodysplasia, Schmid type","Orphanet","174","http://www.orpha.net/ORDO/Orphanet_174"
"Glossopalatine ankylosis","Glossopalatine ankylosis","Orphanet","141163","http://www.orpha.net/ORDO/Orphanet_141163"
"Frontonasal arteriovenous malformation","Frontonasal arteriovenous malformation","Orphanet","141168","http://www.orpha.net/ORDO/Orphanet_141168"
"Maxillary arteriovenous malformation","Maxillary arteriovenous malformation","Orphanet","141171","http://www.orpha.net/ORDO/Orphanet_141171"
"Desbuquois syndrome","Desbuquois syndrome","Orphanet","1425","http://www.orpha.net/ORDO/Orphanet_1425"
"Mandibular arteriovenous malformation","Mandibular arteriovenous malformation","Orphanet","141174","http://www.orpha.net/ORDO/Orphanet_141174"
"Non-involuting congenital hemangioma","Non-involuting congenital hemangioma","Orphanet","141179","http://www.orpha.net/ORDO/Orphanet_141179"
"Nasal encephalocele","Nasal encephalocele","Orphanet","141118","http://www.orpha.net/ORDO/Orphanet_141118"
"Congenital subglottic stenosis","Congenital subglottic stenosis","Orphanet","141121","http://www.orpha.net/ORDO/Orphanet_141121"
"Congenital laryngeal cyst","Congenital laryngeal cyst","Orphanet","141124","http://www.orpha.net/ORDO/Orphanet_141124"
"Congenital tracheal stenosis","Congenital tracheal stenosis","Orphanet","141127","http://www.orpha.net/ORDO/Orphanet_141127"
"Oculo-auriculo-vertebral spectrum","Oculo-auriculo-vertebral spectrum","Orphanet","141132","http://www.orpha.net/ORDO/Orphanet_141132"
"Otomandibular syndrome","Otomandibular syndrome","Orphanet","141136","http://www.orpha.net/ORDO/Orphanet_141136"
"Hemifacial hyperplasia","Hemifacial hyperplasia","Orphanet","141145","http://www.orpha.net/ORDO/Orphanet_141145"
"Hemifacial myohyperplasia","Hemifacial myohyperplasia","Orphanet","141148","http://www.orpha.net/ORDO/Orphanet_141148"
"Spondyloepimetaphyseal dysplasia, matrilin-3 type","Spondyloepimetaphyseal dysplasia, matrilin-3 type","Orphanet","156728","http://www.orpha.net/ORDO/Orphanet_156728"
"Cataract-hypertrichosis-intellectual disability syndrome","Cataract-hypertrichosis-intellectual disability syndrome","Orphanet","1375","http://www.orpha.net/ORDO/Orphanet_1375"
"Piepkorn dysplasia","Piepkorn dysplasia","Orphanet","156723","http://www.orpha.net/ORDO/Orphanet_156723"
"Hereditary hyperferritinemia-cataract syndrome","Hereditary hyperferritinemia-cataract syndrome","Orphanet","163","http://www.orpha.net/ORDO/Orphanet_163"
"Genetic endocrine growth disease","Genetic endocrine growth disease","Orphanet","156643","http://www.orpha.net/ORDO/Orphanet_156643"
"Rare genetic endocrine disease","Rare genetic endocrine disease","Orphanet","156638","http://www.orpha.net/ORDO/Orphanet_156638"
"Rare genetic cause of hypertension","Rare genetic cause of hypertension","Orphanet","156629","http://www.orpha.net/ORDO/Orphanet_156629"
"Cataract-aberrant oral frenula-growth delay syndrome","Cataract-aberrant oral frenula-growth delay syndrome","Orphanet","1373","http://www.orpha.net/ORDO/Orphanet_1373"
"Genetic urogenital tract malformation","Genetic urogenital tract malformation","Orphanet","156622","http://www.orpha.net/ORDO/Orphanet_156622"
"Rare genetic urogenital disease","Rare genetic urogenital disease","Orphanet","156619","http://www.orpha.net/ORDO/Orphanet_156619"
"Cataract-ataxia-deafness syndrome","Cataract-ataxia-deafness syndrome","Orphanet","1368","http://www.orpha.net/ORDO/Orphanet_1368"
"Rare genetic respiratory disease","Rare genetic respiratory disease","Orphanet","156610","http://www.orpha.net/ORDO/Orphanet_156610"
"Autosomal recessive palmoplantar keratoderma and congenital alopecia","Autosomal recessive palmoplantar keratoderma and congenital alopecia","Orphanet","1366","http://www.orpha.net/ORDO/Orphanet_1366"
"Genetic biliary tract disease","Genetic biliary tract disease","Orphanet","156607","http://www.orpha.net/ORDO/Orphanet_156607"
"Genetic parenchymatous liver disease","Genetic parenchymatous liver disease","Orphanet","156604","http://www.orpha.net/ORDO/Orphanet_156604"
"Rare genetic hepatic disease","Rare genetic hepatic disease","Orphanet","156601","http://www.orpha.net/ORDO/Orphanet_156601"
"Rare syndrome with cardiac malformations","Rare syndrome with cardiac malformations","Orphanet","156532","http://www.orpha.net/ORDO/Orphanet_156532"
"Tracheal anomaly","Tracheal anomaly","Orphanet","156252","http://www.orpha.net/ORDO/Orphanet_156252"
"Carnosinase deficiency","Carnosinase deficiency","Orphanet","1361","http://www.orpha.net/ORDO/Orphanet_1361"
"Cerebrocostomandibular syndrome","Cerebrocostomandibular syndrome","Orphanet","1393","http://www.orpha.net/ORDO/Orphanet_1393"
"Klüver-Bucy syndrome","Klüver-Bucy syndrome","Orphanet","157823","http://www.orpha.net/ORDO/Orphanet_157823"
"Congenital epulis","Congenital epulis","Orphanet","157826","http://www.orpha.net/ORDO/Orphanet_157826"
"Congenital pseudoarthrosis of the limbs","Congenital pseudoarthrosis of the limbs","Orphanet","157808","http://www.orpha.net/ORDO/Orphanet_157808"
"Night blindness-skeletal anomalies-dysmorphism syndrome","Night blindness-skeletal anomalies-dysmorphism syndrome","Orphanet","1390","http://www.orpha.net/ORDO/Orphanet_1390"
"Cold-induced sweating syndrome","Cold-induced sweating syndrome","Orphanet","157820","http://www.orpha.net/ORDO/Orphanet_157820"
"Cortical blindness-intellectual disability-polydactyly syndrome","Cortical blindness-intellectual disability-polydactyly syndrome","Orphanet","1389","http://www.orpha.net/ORDO/Orphanet_1389"
"Hyperplastic polyposis syndrome","Hyperplastic polyposis syndrome","Orphanet","157798","http://www.orpha.net/ORDO/Orphanet_157798"
"Catel-Manzke syndrome","Catel-Manzke syndrome","Orphanet","1388","http://www.orpha.net/ORDO/Orphanet_1388"
"Mesoaxial synostotic syndactyly with phalangeal reduction","Mesoaxial synostotic syndactyly with phalangeal reduction","Orphanet","157801","http://www.orpha.net/ORDO/Orphanet_157801"
"Cataract-intellectual disability-hypogonadism syndrome","Cataract-intellectual disability-hypogonadism syndrome","Orphanet","1387","http://www.orpha.net/ORDO/Orphanet_1387"
"Epithelioid hemangioendothelioma","Epithelioid hemangioendothelioma","Orphanet","157791","http://www.orpha.net/ORDO/Orphanet_157791"
"Hereditary mixed polyposis syndrome","Hereditary mixed polyposis syndrome","Orphanet","157794","http://www.orpha.net/ORDO/Orphanet_157794"
"Situs ambiguus","Situs ambiguus","Orphanet","157769","http://www.orpha.net/ORDO/Orphanet_157769"
"Hypospadias-hypertelorism-coloboma and deafness syndrome","Hypospadias-hypertelorism-coloboma and deafness syndrome","Orphanet","157788","http://www.orpha.net/ORDO/Orphanet_157788"
"Late infantile CACH syndrome","Late infantile CACH syndrome","Orphanet","157716","http://www.orpha.net/ORDO/Orphanet_157716"
"Cataract-intellectual disability-anal atresia-urinary defects syndrome","Cataract-intellectual disability-anal atresia-urinary defects syndrome","Orphanet","1381","http://www.orpha.net/ORDO/Orphanet_1381"
"Juvenile or adult CACH syndrome","Juvenile or adult CACH syndrome","Orphanet","157719","http://www.orpha.net/ORDO/Orphanet_157719"
"Cataract-nephropathy-encephalopathy syndrome","Cataract-nephropathy-encephalopathy syndrome","Orphanet","1380","http://www.orpha.net/ORDO/Orphanet_1380"
"Congenital or early infantile CACH syndrome","Congenital or early infantile CACH syndrome","Orphanet","157713","http://www.orpha.net/ORDO/Orphanet_157713"
"Dyssegmental dysplasia, Rolland-Desbuquois type","Dyssegmental dysplasia, Rolland-Desbuquois type","Orphanet","156731","http://www.orpha.net/ORDO/Orphanet_156731"
"Cataract-microcornea syndrome","Cataract-microcornea syndrome","Orphanet","1377","http://www.orpha.net/ORDO/Orphanet_1377"
"Hereditary hypophosphatemic rickets with hypercalciuria","Hereditary hypophosphatemic rickets with hypercalciuria","Orphanet","157215","http://www.orpha.net/ORDO/Orphanet_157215"
"Camptodactyly-taurinuria syndrome","Camptodactyly-taurinuria syndrome","Orphanet","1325","http://www.orpha.net/ORDO/Orphanet_1325"
"Isolated dystonia","Isolated dystonia","Orphanet","156159","http://www.orpha.net/ORDO/Orphanet_156159"
"Camptodactyly syndrome, Guadalajara type 2","Camptodactyly syndrome, Guadalajara type 2","Orphanet","1326","http://www.orpha.net/ORDO/Orphanet_1326"
"Lipoatrophy with diabetes, leukomelanodermic papules, liver steatosis, and hypertrophic cardiomyopathy","Lipoatrophy with diabetes, leukomelanodermic papules, liver steatosis, and hypertrophic cardiomyopathy","Orphanet","156156","http://www.orpha.net/ORDO/Orphanet_156156"
"Retinal ciliopathy","Retinal ciliopathy","Orphanet","156165","http://www.orpha.net/ORDO/Orphanet_156165"
"Camptodactyly syndrome, Guadalajara type 1","Camptodactyly syndrome, Guadalajara type 1","Orphanet","1327","http://www.orpha.net/ORDO/Orphanet_1327"
"Nephropathy-associated ciliopathy","Nephropathy-associated ciliopathy","Orphanet","156162","http://www.orpha.net/ORDO/Orphanet_156162"
"Camurati-Engelmann disease","Camurati-Engelmann disease","Orphanet","1328","http://www.orpha.net/ORDO/Orphanet_1328"
"Predominantly small-vessel vasculitis","Predominantly small-vessel vasculitis","Orphanet","156146","http://www.orpha.net/ORDO/Orphanet_156146"
"Camptodactyly-fibrous tissue hyperplasia-skeletal dysplasia syndrome","Camptodactyly-fibrous tissue hyperplasia-skeletal dysplasia syndrome","Orphanet","1321","http://www.orpha.net/ORDO/Orphanet_1321"
"Predominantly medium-vessel vasculitis","Predominantly medium-vessel vasculitis","Orphanet","156143","http://www.orpha.net/ORDO/Orphanet_156143"
"Camptodactyly-joint contractures-facial skeletal defects syndrome","Camptodactyly-joint contractures-facial skeletal defects syndrome","Orphanet","1323","http://www.orpha.net/ORDO/Orphanet_1323"
"Anti-neutrophil cytoplasmic antibody-associated vasculitis","Anti-neutrophil cytoplasmic antibody-associated vasculitis","Orphanet","156152","http://www.orpha.net/ORDO/Orphanet_156152"
"Immune complex mediated vasculitis","Immune complex mediated vasculitis","Orphanet","156149","http://www.orpha.net/ORDO/Orphanet_156149"
"Symmetrical thalamic calcifications","Symmetrical thalamic calcifications","Orphanet","1314","http://www.orpha.net/ORDO/Orphanet_1314"
"Primary early-onset glaucoma","Primary early-onset glaucoma","Orphanet","156005","http://www.orpha.net/ORDO/Orphanet_156005"
"CAMFAK syndrome","CAMFAK syndrome","Orphanet","1317","http://www.orpha.net/ORDO/Orphanet_1317"
"Predominantly large-vessel vasculitis","Predominantly large-vessel vasculitis","Orphanet","156140","http://www.orpha.net/ORDO/Orphanet_156140"
"Campomelia, Cumming type","Campomelia, Cumming type","Orphanet","1318","http://www.orpha.net/ORDO/Orphanet_1318"
"Camptobrachydactyly","Camptobrachydactyly","Orphanet","1319","http://www.orpha.net/ORDO/Orphanet_1319"
"Coloboma of inferior eyelid","Coloboma of inferior eyelid","Orphanet","155889","http://www.orpha.net/ORDO/Orphanet_155889"
"Feingold syndrome","Feingold syndrome","Orphanet","1305","http://www.orpha.net/ORDO/Orphanet_1305"
"Distal limb deficiencies-micrognathia syndrome","Distal limb deficiencies-micrognathia syndrome","Orphanet","1307","http://www.orpha.net/ORDO/Orphanet_1307"
"Coloboma of superior eyelid","Coloboma of superior eyelid","Orphanet","155884","http://www.orpha.net/ORDO/Orphanet_155884"
"Mandibulofacial dysostosis","Mandibulofacial dysostosis","Orphanet","155899","http://www.orpha.net/ORDO/Orphanet_155899"
"Otomandibular dysplasia","Otomandibular dysplasia","Orphanet","155896","http://www.orpha.net/ORDO/Orphanet_155896"
"Infantile choroidocerebral calcification syndrome","Infantile choroidocerebral calcification syndrome","Orphanet","1313","http://www.orpha.net/ORDO/Orphanet_1313"
"Syndrome or malformation associated with head and neck malformations","Syndrome or malformation associated with head and neck malformations","Orphanet","156237","http://www.orpha.net/ORDO/Orphanet_156237"
"Heart-hand syndrome type 2","Heart-hand syndrome type 2","Orphanet","1350","http://www.orpha.net/ORDO/Orphanet_1350"
"Pinnae and external auditory canal anomaly","Pinnae and external auditory canal anomaly","Orphanet","156243","http://www.orpha.net/ORDO/Orphanet_156243"
"Nose and cavum anomaly","Nose and cavum anomaly","Orphanet","156246","http://www.orpha.net/ORDO/Orphanet_156246"
"Congenital heart defect-round face-developmental delay syndrome","Congenital heart defect-round face-developmental delay syndrome","Orphanet","1355","http://www.orpha.net/ORDO/Orphanet_1355"
"Atrioventricular defect-blepharophimosis-radial and anal defect syndrome","Atrioventricular defect-blepharophimosis-radial and anal defect syndrome","Orphanet","1352","http://www.orpha.net/ORDO/Orphanet_1352"
"Larynx anomaly","Larynx anomaly","Orphanet","156249","http://www.orpha.net/ORDO/Orphanet_156249"
"Hypoglossia/aglossia","Hypoglossia/aglossia","Orphanet","156212","http://www.orpha.net/ORDO/Orphanet_156212"
"Heart-hand syndrome type 3","Heart-hand syndrome type 3","Orphanet","1342","http://www.orpha.net/ORDO/Orphanet_1342"
"Oromandibular-limb anomalies syndrome","Oromandibular-limb anomalies syndrome","Orphanet","156215","http://www.orpha.net/ORDO/Orphanet_156215"
"Paralytic facial malformation","Paralytic facial malformation","Orphanet","156224","http://www.orpha.net/ORDO/Orphanet_156224"
"Cardiomyopathy-cataract-hip spine disease syndrome","Cardiomyopathy-cataract-hip spine disease syndrome","Orphanet","1345","http://www.orpha.net/ORDO/Orphanet_1345"
"Facial arteriovenous malformation","Facial arteriovenous malformation","Orphanet","156230","http://www.orpha.net/ORDO/Orphanet_156230"
"Retinal ciliopathy due to mutation in nephronophthisis gene","Retinal ciliopathy due to mutation in nephronophthisis gene","Orphanet","156180","http://www.orpha.net/ORDO/Orphanet_156180"
"Heart defect-tongue hamartoma-polysyndactyly syndrome","Heart defect-tongue hamartoma-polysyndactyly syndrome","Orphanet","1338","http://www.orpha.net/ORDO/Orphanet_1338"
"Retinal ciliopathy due to mutation in Bardet-Biedl gene","Retinal ciliopathy due to mutation in Bardet-Biedl gene","Orphanet","156183","http://www.orpha.net/ORDO/Orphanet_156183"
"Otomandibular dysplasia associated with monogenic syndromes","Otomandibular dysplasia associated with monogenic syndromes","Orphanet","156202","http://www.orpha.net/ORDO/Orphanet_156202"
"Cardiofaciocutaneous syndrome","Cardiofaciocutaneous syndrome","Orphanet","1340","http://www.orpha.net/ORDO/Orphanet_1340"
"Macroglossia","Macroglossia","Orphanet","156207","http://www.orpha.net/ORDO/Orphanet_156207"
"Retinal ciliopathy due to mutation in the retinitis pigmentosa-1 gene","Retinal ciliopathy due to mutation in the retinitis pigmentosa-1 gene","Orphanet","156168","http://www.orpha.net/ORDO/Orphanet_156168"
"Persistent Müllerian duct syndrome","Persistent Müllerian duct syndrome","Orphanet","2856","http://www.orpha.net/ORDO/Orphanet_2856"
"Retinal ciliopathy due to mutation in the RPGR gene","Retinal ciliopathy due to mutation in the RPGR gene","Orphanet","156171","http://www.orpha.net/ORDO/Orphanet_156171"
"Retinal ciliopathy due to mutation in the RPGRIP gene","Retinal ciliopathy due to mutation in the RPGRIP gene","Orphanet","156174","http://www.orpha.net/ORDO/Orphanet_156174"
"Hyperkeratosis-hyperpigmentation syndrome","Hyperkeratosis-hyperpigmentation syndrome","Orphanet","1336","http://www.orpha.net/ORDO/Orphanet_1336"
"Retinal ciliopathy due to mutation in Usher gene","Retinal ciliopathy due to mutation in Usher gene","Orphanet","156177","http://www.orpha.net/ORDO/Orphanet_156177"
"Pentalogy of Cantrell","Pentalogy of Cantrell","Orphanet","1335","http://www.orpha.net/ORDO/Orphanet_1335"
"Distichiasis-congenital heart defects-peripheral vascular anomalies syndrome","Distichiasis-congenital heart defects-peripheral vascular anomalies syndrome","Orphanet","1683","http://www.orpha.net/ORDO/Orphanet_1683"
"Arterial dissection-lentiginosis syndrome","Arterial dissection-lentiginosis syndrome","Orphanet","1682","http://www.orpha.net/ORDO/Orphanet_1682"
"Dincsoy-Salih-Patel syndrome","Dincsoy-Salih-Patel syndrome","Orphanet","1678","http://www.orpha.net/ORDO/Orphanet_1678"
"Fibular dimelia-diplopodia syndrome","Fibular dimelia-diplopodia syndrome","Orphanet","1757","http://www.orpha.net/ORDO/Orphanet_1757"
"Caudal duplication","Caudal duplication","Orphanet","1756","http://www.orpha.net/ORDO/Orphanet_1756"
"Familial progressive vestibulocochlear dysfunction","Familial progressive vestibulocochlear dysfunction","Orphanet","1767","http://www.orpha.net/ORDO/Orphanet_1767"
"Dyschondrosteosis-nephritis syndrome","Dyschondrosteosis-nephritis syndrome","Orphanet","1765","http://www.orpha.net/ORDO/Orphanet_1765"
"Inherited cancer-predisposing syndrome","Inherited cancer-predisposing syndrome","Orphanet","140162","http://www.orpha.net/ORDO/Orphanet_140162"
"Dysequilibrium syndrome","Dysequilibrium syndrome","Orphanet","1766","http://www.orpha.net/ORDO/Orphanet_1766"
"Temtamy syndrome","Temtamy syndrome","Orphanet","1777","http://www.orpha.net/ORDO/Orphanet_1777"
"Thakker-Donnai syndrome","Thakker-Donnai syndrome","Orphanet","1780","http://www.orpha.net/ORDO/Orphanet_1780"
"45,X/46,XY mixed gonadal dysgenesis","45,X/46,XY mixed gonadal dysgenesis","Orphanet","1772","http://www.orpha.net/ORDO/Orphanet_1772"
"Acrofrontofacionasal dysostosis","Acrofrontofacionasal dysostosis","Orphanet","1784","http://www.orpha.net/ORDO/Orphanet_1784"
"Dysosteosclerosis","Dysosteosclerosis","Orphanet","1782","http://www.orpha.net/ORDO/Orphanet_1782"
"Hypomandibular faciocranial dysostosis","Hypomandibular faciocranial dysostosis","Orphanet","1790","http://www.orpha.net/ORDO/Orphanet_1790"
"Humerospinal dysostosis","Humerospinal dysostosis","Orphanet","1792","http://www.orpha.net/ORDO/Orphanet_1792"
"Acrofacial dysostosis, Catania type","Acrofacial dysostosis, Catania type","Orphanet","1786","http://www.orpha.net/ORDO/Orphanet_1786"
"Acrofacial dysostosis, Rodríguez type","Acrofacial dysostosis, Rodríguez type","Orphanet","1788","http://www.orpha.net/ORDO/Orphanet_1788"
"Transcobalamin deficiency","Transcobalamin deficiency","Orphanet","859","http://www.orpha.net/ORDO/Orphanet_859"
"Hypomyelination with atrophy of basal ganglia and cerebellum","Hypomyelination with atrophy of basal ganglia and cerebellum","Orphanet","139441","http://www.orpha.net/ORDO/Orphanet_139441"
"Steroid dehydrogenase deficiency-dental anomalies syndrome","Steroid dehydrogenase deficiency-dental anomalies syndrome","Orphanet","3196","http://www.orpha.net/ORDO/Orphanet_3196"
"Leukoencephalopathy with bilateral anterior temporal lobe cysts","Leukoencephalopathy with bilateral anterior temporal lobe cysts","Orphanet","139444","http://www.orpha.net/ORDO/Orphanet_139444"
"Progressive cavitating leukoencephalopathy","Progressive cavitating leukoencephalopathy","Orphanet","139447","http://www.orpha.net/ORDO/Orphanet_139447"
"Hypotrichosis with juvenile macular degeneration","Hypotrichosis with juvenile macular degeneration","Orphanet","1573","http://www.orpha.net/ORDO/Orphanet_1573"
"Alpers-Huttenlocher syndrome","Alpers-Huttenlocher syndrome","Orphanet","726","http://www.orpha.net/ORDO/Orphanet_726"
"Microtia-eye coloboma-imperforation of the nasolacrimal duct syndrome","Microtia-eye coloboma-imperforation of the nasolacrimal duct syndrome","Orphanet","139450","http://www.orpha.net/ORDO/Orphanet_139450"
"Autosomal recessive bestrophinopathy","Autosomal recessive bestrophinopathy","Orphanet","139455","http://www.orpha.net/ORDO/Orphanet_139455"
"Retinal degeneration-nanophthalmos-glaucoma syndrome","Retinal degeneration-nanophthalmos-glaucoma syndrome","Orphanet","1574","http://www.orpha.net/ORDO/Orphanet_1574"
"SERKAL syndrome","SERKAL syndrome","Orphanet","139466","http://www.orpha.net/ORDO/Orphanet_139466"
"Distal monosomy 15q","Distal monosomy 15q","Orphanet","1596","http://www.orpha.net/ORDO/Orphanet_1596"
"Microphthalmia with brain and digit anomalies","Microphthalmia with brain and digit anomalies","Orphanet","139471","http://www.orpha.net/ORDO/Orphanet_139471"
"17q11.2 microduplication syndrome","17q11.2 microduplication syndrome","Orphanet","139474","http://www.orpha.net/ORDO/Orphanet_139474"
"Al-Gazali-Dattani syndrome","Al-Gazali-Dattani syndrome","Orphanet","139477","http://www.orpha.net/ORDO/Orphanet_139477"
"2q24 microdeletion syndrome","2q24 microdeletion syndrome","Orphanet","1617","http://www.orpha.net/ORDO/Orphanet_1617"
"1p36 deletion syndrome","1p36 deletion syndrome","Orphanet","1606","http://www.orpha.net/ORDO/Orphanet_1606"
"Autosomal recessive spastic paraplegia type 39","Autosomal recessive spastic paraplegia type 39","Orphanet","139480","http://www.orpha.net/ORDO/Orphanet_139480"
"Oculocerebrocutaneous syndrome","Oculocerebrocutaneous syndrome","Orphanet","1647","http://www.orpha.net/ORDO/Orphanet_1647"
"Autosomal recessive ataxia due to ubiquinone deficiency","Autosomal recessive ataxia due to ubiquinone deficiency","Orphanet","139485","http://www.orpha.net/ORDO/Orphanet_139485"
"Hemochromatosis type 4","Hemochromatosis type 4","Orphanet","139491","http://www.orpha.net/ORDO/Orphanet_139491"
"NON RARE IN EUROPE: Hemochromatosis type 1","NON RARE IN EUROPE: Hemochromatosis type 1","Orphanet","139498","http://www.orpha.net/ORDO/Orphanet_139498"
"Dentin dysplasia","Dentin dysplasia","Orphanet","1653","http://www.orpha.net/ORDO/Orphanet_1653"
"African iron overload","African iron overload","Orphanet","139507","http://www.orpha.net/ORDO/Orphanet_139507"
"Charcot-Marie-Tooth disease type 4J","Charcot-Marie-Tooth disease type 4J","Orphanet","139515","http://www.orpha.net/ORDO/Orphanet_139515"
"Neuropathy with hearing impairment","Neuropathy with hearing impairment","Orphanet","139512","http://www.orpha.net/ORDO/Orphanet_139512"
"Dermatoosteolysis, Kirghizian type","Dermatoosteolysis, Kirghizian type","Orphanet","1657","http://www.orpha.net/ORDO/Orphanet_1657"
"Distal hereditary motor neuropathy type 2","Distal hereditary motor neuropathy type 2","Orphanet","139525","http://www.orpha.net/ORDO/Orphanet_139525"
"Absence of fingerprints-congenital milia syndrome","Absence of fingerprints-congenital milia syndrome","Orphanet","1658","http://www.orpha.net/ORDO/Orphanet_1658"
"Distal hereditary motor neuropathy type 1","Distal hereditary motor neuropathy type 1","Orphanet","139518","http://www.orpha.net/ORDO/Orphanet_139518"
"Dermatoleukodystrophy","Dermatoleukodystrophy","Orphanet","1659","http://www.orpha.net/ORDO/Orphanet_1659"
"Distal spinal muscular atrophy type 3","Distal spinal muscular atrophy type 3","Orphanet","139547","http://www.orpha.net/ORDO/Orphanet_139547"
"Distal hereditary motor neuropathy type 5","Distal hereditary motor neuropathy type 5","Orphanet","139536","http://www.orpha.net/ORDO/Orphanet_139536"
"Dermoodontodysplasia","Dermoodontodysplasia","Orphanet","1660","http://www.orpha.net/ORDO/Orphanet_1660"
"X-linked distal spinal muscular atrophy type 3","X-linked distal spinal muscular atrophy type 3","Orphanet","139557","http://www.orpha.net/ORDO/Orphanet_139557"
"X-linked corneal dermoid","X-linked corneal dermoid","Orphanet","1661","http://www.orpha.net/ORDO/Orphanet_1661"
"Restrictive dermopathy","Restrictive dermopathy","Orphanet","1662","http://www.orpha.net/ORDO/Orphanet_1662"
"Distal hereditary motor neuropathy, Jerash type","Distal hereditary motor neuropathy, Jerash type","Orphanet","139552","http://www.orpha.net/ORDO/Orphanet_139552"
"Hereditary sensory and autonomic neuropathy with deafness and global delay","Hereditary sensory and autonomic neuropathy with deafness and global delay","Orphanet","139573","http://www.orpha.net/ORDO/Orphanet_139573"
"Sporadic fetal brain disruption sequence","Sporadic fetal brain disruption sequence","Orphanet","1665","http://www.orpha.net/ORDO/Orphanet_1665"
"Hereditary sensory and autonomic neuropathy type 1B","Hereditary sensory and autonomic neuropathy type 1B","Orphanet","139564","http://www.orpha.net/ORDO/Orphanet_139564"
"X-linked hereditary sensory and autonomic neuropathy with deafness","X-linked hereditary sensory and autonomic neuropathy with deafness","Orphanet","139583","http://www.orpha.net/ORDO/Orphanet_139583"
"Wolcott-Rallison syndrome","Wolcott-Rallison syndrome","Orphanet","1667","http://www.orpha.net/ORDO/Orphanet_1667"
"Mutilating hereditary sensory neuropathy with spastic paraplegia","Mutilating hereditary sensory neuropathy with spastic paraplegia","Orphanet","139578","http://www.orpha.net/ORDO/Orphanet_139578"
"Distal hereditary motor neuropathy type 7","Distal hereditary motor neuropathy type 7","Orphanet","139589","http://www.orpha.net/ORDO/Orphanet_139589"
"Split cord malformation type I","Split cord malformation type I","Orphanet","1671","http://www.orpha.net/ORDO/Orphanet_1671"
"Digitorenocerebral syndrome","Digitorenocerebral syndrome","Orphanet","1674","http://www.orpha.net/ORDO/Orphanet_1674"
"Stapes ankylosis with broad thumbs and toes","Stapes ankylosis with broad thumbs and toes","Orphanet","140917","http://www.orpha.net/ORDO/Orphanet_140917"
"Cryptorchidism-arachnodactyly-intellectual disability syndrome","Cryptorchidism-arachnodactyly-intellectual disability syndrome","Orphanet","1548","http://www.orpha.net/ORDO/Orphanet_1548"
"Cryptomicrotia-brachydactyly-excess fingertip arch syndrome","Cryptomicrotia-brachydactyly-excess fingertip arch syndrome","Orphanet","1547","http://www.orpha.net/ORDO/Orphanet_1547"
"Titin-related  limb-girdle muscular dystrophy R10","Titin-related  limb-girdle muscular dystrophy R10","Orphanet","140922","http://www.orpha.net/ORDO/Orphanet_140922"
"Crisponi syndrome","Crisponi syndrome","Orphanet","1545","http://www.orpha.net/ORDO/Orphanet_1545"
"Hyperlipidemia due to hepatic triacylglycerol lipase deficiency","Hyperlipidemia due to hepatic triacylglycerol lipase deficiency","Orphanet","140905","http://www.orpha.net/ORDO/Orphanet_140905"
"Jackson-Weiss syndrome","Jackson-Weiss syndrome","Orphanet","1540","http://www.orpha.net/ORDO/Orphanet_1540"
"Craniosynostosis-dysmorphism-brachydactyly syndrome","Craniosynostosis-dysmorphism-brachydactyly syndrome","Orphanet","1535","http://www.orpha.net/ORDO/Orphanet_1535"
"Brachydactyly type B2","Brachydactyly type B2","Orphanet","140908","http://www.orpha.net/ORDO/Orphanet_140908"
"Craniosynostosis-fibular aplasia syndrome","Craniosynostosis-fibular aplasia syndrome","Orphanet","1533","http://www.orpha.net/ORDO/Orphanet_1533"
"Joubert syndrome and related disorders","Joubert syndrome and related disorders","Orphanet","140874","http://www.orpha.net/ORDO/Orphanet_140874"
"Severe acute respiratory syndrome","Severe acute respiratory syndrome","Orphanet","140896","http://www.orpha.net/ORDO/Orphanet_140896"
"Gómez-López-Hernández syndrome","Gómez-López-Hernández syndrome","Orphanet","1532","http://www.orpha.net/ORDO/Orphanet_1532"
