name,definition,codesystem,code,ontologyTermURI
RDF/XML,RDF/XML,EDAM,format_3261,http://edamontology.org/format_3261
OWL/XML,OWL/XML,EDAM,format_3262,http://edamontology.org/format_3262
A2M,A2M,EDAM,format_3281,http://edamontology.org/format_3281
SFF,SFF,EDAM,format_3284,http://edamontology.org/format_3284
MAP,MAP,EDAM,format_3285,http://edamontology.org/format_3285
PED,PED,EDAM,format_3286,http://edamontology.org/format_3286
Individual genetic data format,Individual genetic data format,EDAM,format_3287,http://edamontology.org/format_3287
PED/MAP,PED/MAP,EDAM,format_3288,http://edamontology.org/format_3288
CT,CT,EDAM,format_3309,http://edamontology.org/format_3309
SS,SS,EDAM,format_3310,http://edamontology.org/format_3310
RNAML,RNAML,EDAM,format_3311,http://edamontology.org/format_3311
GDE,GDE,EDAM,format_3312,http://edamontology.org/format_3312
BLC,BLC,EDAM,format_3313,http://edamontology.org/format_3313
Data index format,Data index format,EDAM,format_3326,http://edamontology.org/format_3326
BAI,BAI,EDAM,format_3327,http://edamontology.org/format_3327
HMMER2,HMMER2,EDAM,format_3328,http://edamontology.org/format_3328
HMMER3,HMMER3,EDAM,format_3329,http://edamontology.org/format_3329
PO,PO,EDAM,format_3330,http://edamontology.org/format_3330
BLAST XML results format,BLAST XML results format,EDAM,format_3331,http://edamontology.org/format_3331
CRAM,CRAM,EDAM,format_3462,http://edamontology.org/format_3462
JSON,JSON,EDAM,format_3464,http://edamontology.org/format_3464
EPS,EPS,EDAM,format_3466,http://edamontology.org/format_3466
GIF,GIF,EDAM,format_3467,http://edamontology.org/format_3467
xls,xls,EDAM,format_3468,http://edamontology.org/format_3468
TSV,TSV,EDAM,format_3475,http://edamontology.org/format_3475
Cytoscape input file format,Cytoscape input file format,EDAM,format_3477,http://edamontology.org/format_3477
ebwt,ebwt,EDAM,format_3484,http://edamontology.org/format_3484
RSF,RSF,EDAM,format_3485,http://edamontology.org/format_3485
GCG format variant,GCG format variant,EDAM,format_3486,http://edamontology.org/format_3486
BSML,BSML,EDAM,format_3487,http://edamontology.org/format_3487
ebwtl,ebwtl,EDAM,format_3491,http://edamontology.org/format_3491
Ensembl variation file format,Ensembl variation file format,EDAM,format_3499,http://edamontology.org/format_3499
docx,docx,EDAM,format_3506,http://edamontology.org/format_3506
Document format,Document format,EDAM,format_3507,http://edamontology.org/format_3507
PDF,PDF,EDAM,format_3508,http://edamontology.org/format_3508
Image format,Image format,EDAM,format_3547,http://edamontology.org/format_3547
DICOM format,DICOM format,EDAM,format_3548,http://edamontology.org/format_3548
nii,nii,EDAM,format_3549,http://edamontology.org/format_3549
mhd,mhd,EDAM,format_3550,http://edamontology.org/format_3550
nrrd,nrrd,EDAM,format_3551,http://edamontology.org/format_3551
R file format,R file format,EDAM,format_3554,http://edamontology.org/format_3554
SPSS,SPSS,EDAM,format_3555,http://edamontology.org/format_3555
MHTML,MHTML,EDAM,format_3556,http://edamontology.org/format_3556
IDAT,IDAT,EDAM,format_3578,http://edamontology.org/format_3578
JPG,JPG,EDAM,format_3579,http://edamontology.org/format_3579
rcc,rcc,EDAM,format_3580,http://edamontology.org/format_3580
arff,arff,EDAM,format_3581,http://edamontology.org/format_3581
afg,afg,EDAM,format_3582,http://edamontology.org/format_3582
bedgraph,bedgraph,EDAM,format_3583,http://edamontology.org/format_3583
bedstrict,bedstrict,EDAM,format_3584,http://edamontology.org/format_3584
bed6,bed6,EDAM,format_3585,http://edamontology.org/format_3585
bed12,bed12,EDAM,format_3586,http://edamontology.org/format_3586
chrominfo,chrominfo,EDAM,format_3587,http://edamontology.org/format_3587
customtrack,customtrack,EDAM,format_3588,http://edamontology.org/format_3588
csfasta,csfasta,EDAM,format_3589,http://edamontology.org/format_3589
hdf5,hdf5,EDAM,format_3590,http://edamontology.org/format_3590
tiff,tiff,EDAM,format_3591,http://edamontology.org/format_3591
bmp,bmp,EDAM,format_3592,http://edamontology.org/format_3592
im,im,EDAM,format_3593,http://edamontology.org/format_3593
pcd,pcd,EDAM,format_3594,http://edamontology.org/format_3594
pcx,pcx,EDAM,format_3595,http://edamontology.org/format_3595
ppm,ppm,EDAM,format_3596,http://edamontology.org/format_3596
psd,psd,EDAM,format_3597,http://edamontology.org/format_3597
xbm,xbm,EDAM,format_3598,http://edamontology.org/format_3598
xpm,xpm,EDAM,format_3599,http://edamontology.org/format_3599
rgb,rgb,EDAM,format_3600,http://edamontology.org/format_3600
pbm,pbm,EDAM,format_3601,http://edamontology.org/format_3601
pgm,pgm,EDAM,format_3602,http://edamontology.org/format_3602
PNG,PNG,EDAM,format_3603,http://edamontology.org/format_3603
SVG,SVG,EDAM,format_3604,http://edamontology.org/format_3604
rast,rast,EDAM,format_3605,http://edamontology.org/format_3605
Sequence quality report format (text),Sequence quality report format (text),EDAM,format_3606,http://edamontology.org/format_3606
qual,qual,EDAM,format_3607,http://edamontology.org/format_3607
qualsolexa,qualsolexa,EDAM,format_3608,http://edamontology.org/format_3608
qualillumina,qualillumina,EDAM,format_3609,http://edamontology.org/format_3609
qualsolid,qualsolid,EDAM,format_3610,http://edamontology.org/format_3610
qual454,qual454,EDAM,format_3611,http://edamontology.org/format_3611
ENCODE peak format,ENCODE peak format,EDAM,format_3612,http://edamontology.org/format_3612
ENCODE narrow peak format,ENCODE narrow peak format,EDAM,format_3613,http://edamontology.org/format_3613
ENCODE broad peak format,ENCODE broad peak format,EDAM,format_3614,http://edamontology.org/format_3614
bgzip,bgzip,EDAM,format_3615,http://edamontology.org/format_3615
tabix,tabix,EDAM,format_3616,http://edamontology.org/format_3616
Graph format,Graph format,EDAM,format_3617,http://edamontology.org/format_3617
xgmml,xgmml,EDAM,format_3618,http://edamontology.org/format_3618
sif,sif,EDAM,format_3619,http://edamontology.org/format_3619
xlsx,xlsx,EDAM,format_3620,http://edamontology.org/format_3620
SQLite format,SQLite format,EDAM,format_3621,http://edamontology.org/format_3621
Gemini SQLite format,Gemini SQLite format,EDAM,format_3622,http://edamontology.org/format_3622
snpeffdb,snpeffdb,EDAM,format_3624,http://edamontology.org/format_3624
MAT,MAT,EDAM,format_3626,http://edamontology.org/format_3626
netCDF,netCDF,EDAM,format_3650,http://edamontology.org/format_3650
MGF,MGF,EDAM,format_3651,http://edamontology.org/format_3651
dta,dta,EDAM,format_3652,http://edamontology.org/format_3652
pkl,pkl,EDAM,format_3653,http://edamontology.org/format_3653
mzXML,mzXML,EDAM,format_3654,http://edamontology.org/format_3654
pepXML,pepXML,EDAM,format_3655,http://edamontology.org/format_3655
GPML,GPML,EDAM,format_3657,http://edamontology.org/format_3657
K-mer countgraph,K-mer countgraph,EDAM,format_3665,http://edamontology.org/format_3665
mzTab,mzTab,EDAM,format_3681,http://edamontology.org/format_3681
imzML metadata file,imzML metadata file,EDAM,format_3682,http://edamontology.org/format_3682
qcML,qcML,EDAM,format_3683,http://edamontology.org/format_3683
PRIDE XML,PRIDE XML,EDAM,format_3684,http://edamontology.org/format_3684
SED-ML,SED-ML,EDAM,format_3685,http://edamontology.org/format_3685
COMBINE OMEX,COMBINE OMEX,EDAM,format_3686,http://edamontology.org/format_3686
ISA-TAB,ISA-TAB,EDAM,format_3687,http://edamontology.org/format_3687
SBtab,SBtab,EDAM,format_3688,http://edamontology.org/format_3688
BCML,BCML,EDAM,format_3689,http://edamontology.org/format_3689
BDML,BDML,EDAM,format_3690,http://edamontology.org/format_3690
BEL,BEL,EDAM,format_3691,http://edamontology.org/format_3691
SBGN-ML,SBGN-ML,EDAM,format_3692,http://edamontology.org/format_3692
AGP,AGP,EDAM,format_3693,http://edamontology.org/format_3693
PS,PS,EDAM,format_3696,http://edamontology.org/format_3696
SRA format,SRA format,EDAM,format_3698,http://edamontology.org/format_3698
VDB,VDB,EDAM,format_3699,http://edamontology.org/format_3699
Tabix index file format,Tabix index file format,EDAM,format_3700,http://edamontology.org/format_3700
Sequin format,Sequin format,EDAM,format_3701,http://edamontology.org/format_3701
MSF,MSF,EDAM,format_3702,http://edamontology.org/format_3702
Biodiversity data format,Biodiversity data format,EDAM,format_3706,http://edamontology.org/format_3706
ABCD format,ABCD format,EDAM,format_3708,http://edamontology.org/format_3708
GCT/Res format,GCT/Res format,EDAM,format_3709,http://edamontology.org/format_3709
WIFF format,WIFF format,EDAM,format_3710,http://edamontology.org/format_3710
X!Tandem XML,X!Tandem XML,EDAM,format_3711,http://edamontology.org/format_3711
Thermo RAW,Thermo RAW,EDAM,format_3712,http://edamontology.org/format_3712
Mascot .dat file,Mascot .dat file,EDAM,format_3713,http://edamontology.org/format_3713
MaxQuant APL peaklist format,MaxQuant APL peaklist format,EDAM,format_3714,http://edamontology.org/format_3714
SBOL,SBOL,EDAM,format_3725,http://edamontology.org/format_3725
PMML,PMML,EDAM,format_3726,http://edamontology.org/format_3726
OME-TIFF,OME-TIFF,EDAM,format_3727,http://edamontology.org/format_3727
LocARNA PP,LocARNA PP,EDAM,format_3728,http://edamontology.org/format_3728
dbGaP format,dbGaP format,EDAM,format_3729,http://edamontology.org/format_3729
BIOM format,BIOM format,EDAM,format_3746,http://edamontology.org/format_3746
protXML,protXML,EDAM,format_3747,http://edamontology.org/format_3747
Linked data format,Linked data format,EDAM,format_3748,http://edamontology.org/format_3748
JSON-LD,JSON-LD,EDAM,format_3749,http://edamontology.org/format_3749
YAML,YAML,EDAM,format_3750,http://edamontology.org/format_3750
DSV,DSV,EDAM,format_3751,http://edamontology.org/format_3751
CSV,CSV,EDAM,format_3752,http://edamontology.org/format_3752
SEQUEST .out file,SEQUEST .out file,EDAM,format_3758,http://edamontology.org/format_3758
idXML,idXML,EDAM,format_3764,http://edamontology.org/format_3764
KNIME datatable format,KNIME datatable format,EDAM,format_3765,http://edamontology.org/format_3765
UniProtKB XML,UniProtKB XML,EDAM,format_3770,http://edamontology.org/format_3770
UniProtKB RDF,UniProtKB RDF,EDAM,format_3771,http://edamontology.org/format_3771
BioJSON (BioXSD),BioJSON (BioXSD),EDAM,format_3772,http://edamontology.org/format_3772
BioYAML,BioYAML,EDAM,format_3773,http://edamontology.org/format_3773
BioJSON (Jalview),BioJSON (Jalview),EDAM,format_3774,http://edamontology.org/format_3774
GSuite,GSuite,EDAM,format_3775,http://edamontology.org/format_3775
BTrack,BTrack,EDAM,format_3776,http://edamontology.org/format_3776
MCPD,MCPD,EDAM,format_3777,http://edamontology.org/format_3777
Annotated text format,Annotated text format,EDAM,format_3780,http://edamontology.org/format_3780
PubAnnotation format,PubAnnotation format,EDAM,format_3781,http://edamontology.org/format_3781
BioC,BioC,EDAM,format_3782,http://edamontology.org/format_3782
PubTator format,PubTator format,EDAM,format_3783,http://edamontology.org/format_3783
Open Annotation format,Open Annotation format,EDAM,format_3784,http://edamontology.org/format_3784
BioNLP Shared Task format,BioNLP Shared Task format,EDAM,format_3785,http://edamontology.org/format_3785
Query language,Query language,EDAM,format_3787,http://edamontology.org/format_3787
SQL,SQL,EDAM,format_3788,http://edamontology.org/format_3788
XQuery,XQuery,EDAM,format_3789,http://edamontology.org/format_3789
SPARQL,SPARQL,EDAM,format_3790,http://edamontology.org/format_3790
CDF ASCII format,CDF ASCII format,SWO,SWO_3000057,http://www.ebi.ac.uk/swo/data/SWO_3000057
BAR,BAR,SWO,SWO_3000058,http://www.ebi.ac.uk/swo/data/SWO_3000058
CEL ASCII format,CEL ASCII format,SWO,SWO_3000059,http://www.ebi.ac.uk/swo/data/SWO_3000059
Data File Standard for Flow Cytometry,Data File Standard for Flow Cytometry,SWO,SWO_3000061,http://www.ebi.ac.uk/swo/data/SWO_3000061
FCS3.0,FCS3.0,SWO,SWO_3000062,http://www.ebi.ac.uk/swo/data/SWO_3000062
BedGraph,BedGraph,SWO,SWO_3000072,http://www.ebi.ac.uk/swo/data/SWO_3000072
MathML 2.0,MathML 2.0,SWO,SWO_3000074,http://www.ebi.ac.uk/swo/data/SWO_3000074
FieldML,FieldML,SWO,SWO_3000075,http://www.ebi.ac.uk/swo/data/SWO_3000075
.mgf,.mgf,SWO,SWO_3000083,http://www.ebi.ac.uk/swo/data/SWO_3000083
pdbml,pdbml,EDAM,format_1478,http://edamontology.org/format_1478
taverna workflow format,taverna workflow format,EDAM,format_1665,http://edamontology.org/format_1665
Nexus format,Nexus format,EDAM,format_1912,http://edamontology.org/format_1912
Alignment format,Alignment format,EDAM,format_1921,http://edamontology.org/format_1921
.fastq,.fastq,EDAM,format_1930,http://edamontology.org/format_1930
FASTQ,FASTQ,EDAM,format_1930,http://edamontology.org/format_1930
html,html,EDAM,format_2331,http://edamontology.org/format_2331
BAM,BAM,EDAM,format_2572,http://edamontology.org/format_2572
.sam,.sam,EDAM,format_2573,http://edamontology.org/format_2573
SAM,SAM,EDAM,format_2573,http://edamontology.org/format_2573
.wig,.wig,EDAM,format_3005,http://edamontology.org/format_3005
WIG,WIG,EDAM,format_3005,http://edamontology.org/format_3005
.maf,.maf,EDAM,format_3008,http://edamontology.org/format_3008
MAF,MAF,EDAM,format_3008,http://edamontology.org/format_3008
VCF,VCF,EDAM,format_3016,http://edamontology.org/format_3016
RDF-XML,RDF-XML,SWO,SWO_3000007,http://www.ebi.ac.uk/swo/data/SWO_3000007
OWL-XML,OWL-XML,SWO,SWO_3000038,http://www.ebi.ac.uk/swo/data/SWO_3000038
OWL2-XML,OWL2-XML,SWO,SWO_3000039,http://www.ebi.ac.uk/swo/data/SWO_3000039
ASCII format,ASCII format,SWO,SWO_3000042,http://www.ebi.ac.uk/swo/data/SWO_3000042
plain text file format,plain text file format,SWO,SWO_3000043,http://www.ebi.ac.uk/swo/data/SWO_3000043
tab delimited file format,tab delimited file format,SWO,SWO_3000046,http://www.ebi.ac.uk/swo/data/SWO_3000046
SIF,SIF,SWO,SWO_3000049,http://www.ebi.ac.uk/swo/data/SWO_3000049
XGMML,XGMML,SWO,SWO_3000051,http://www.ebi.ac.uk/swo/data/SWO_3000051
BioPAX RDF/XML format,BioPAX RDF/XML format,SWO,SWO_3000055,http://www.ebi.ac.uk/swo/data/SWO_3000055
BioPAX Manchester OWL Syntax format,BioPAX Manchester OWL Syntax format,SWO,SWO_3000056,http://www.ebi.ac.uk/swo/data/SWO_3000056
.csv,.csv,SWO,SWO_3000082,http://www.ebi.ac.uk/swo/data/SWO_3000082
.mysql,.mysql,SWO,SWO_3000084,http://www.ebi.ac.uk/swo/data/SWO_3000084
.sql,.sql,SWO,SWO_3000085,http://www.ebi.ac.uk/swo/data/SWO_3000085
CEL binary format,CEL binary format,SWO,SWO_0000084,http://www.ebi.ac.uk/swo/SWO_0000084
KGML,KGML,SWO,SWO_0000249,http://www.ebi.ac.uk/swo/SWO_0000249
Rnw,Rnw,SWO,SWO_0000363,http://www.ebi.ac.uk/swo/SWO_0000363
SBMLR format,SBMLR format,SWO,SWO_0000378,http://www.ebi.ac.uk/swo/SWO_0000378
SDF format,SDF format,SWO,SWO_0000381,http://www.ebi.ac.uk/swo/SWO_0000381
R data frame,R data frame,SWO,SWO_0000409,http://www.ebi.ac.uk/swo/SWO_0000409
cdt,cdt,SWO,SWO_0000493,http://www.ebi.ac.uk/swo/SWO_0000493
cls,cls,SWO,SWO_0000498,http://www.ebi.ac.uk/swo/SWO_0000498
dcf,dcf,SWO,SWO_0000518,http://www.ebi.ac.uk/swo/SWO_0000518
gct,gct,SWO,SWO_0000548,http://www.ebi.ac.uk/swo/SWO_0000548
gpr format,gpr format,SWO,SWO_0000566,http://www.ebi.ac.uk/swo/SWO_0000566
gtr,gtr,SWO,SWO_0000569,http://www.ebi.ac.uk/swo/SWO_0000569
gxl format,gxl format,SWO,SWO_0000570,http://www.ebi.ac.uk/swo/SWO_0000570
lma,lma,SWO,SWO_0000596,http://www.ebi.ac.uk/swo/SWO_0000596
mas5 format,mas5 format,SWO,SWO_0000615,http://www.ebi.ac.uk/swo/SWO_0000615
.raw files,.raw files,SWO,SWO_0000682,http://www.ebi.ac.uk/swo/SWO_0000682
rda,rda,SWO,SWO_0000684,http://www.ebi.ac.uk/swo/SWO_0000684
ARR,ARR,SWO,SWO_1100014,http://www.ebi.ac.uk/swo/SWO_1100014
BPMAP,BPMAP,SWO,SWO_1100035,http://www.ebi.ac.uk/swo/SWO_1100035
CDF binary format,CDF binary format,SWO,SWO_1100054,http://www.ebi.ac.uk/swo/SWO_1100054
CHP binary format,CHP binary format,SWO,SWO_1100122,http://www.ebi.ac.uk/swo/SWO_1100122
GEO Matrix Series format,GEO Matrix Series format,SWO,SWO_1100126,http://www.ebi.ac.uk/swo/SWO_1100126
